Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2012 - 2мес., Чистые активы, RUB;2012 - 3мес., Чистые активы, RUB;2012 - 4мес., Чистые активы, RUB;2012 - 5мес., Чистые активы, RUB;2012 - 6мес., Чистые активы, RUB;2012 - 7мес., Чистые активы, RUB;2012 - 8мес., Чистые активы, RUB;2012 - 9мес., Чистые активы, RUB;2012 - 10мес., Чистые активы, RUB;2012 - 11мес., Чистые активы, RUB;2012 - 12мес., Чистые активы, RUB;2013 - 1мес., Чистые активы, RUB;2012 - 2мес., Счета в Банке России, RUB;2012 - 3мес., Счета в Банке России, RUB;2012 - 4мес., Счета в Банке России, RUB;2012 - 5мес., Счета в Банке России, RUB;2012 - 6мес., Счета в Банке России, RUB;2012 - 7мес., Счета в Банке России, RUB;2012 - 8мес., Счета в Банке России, RUB;2012 - 9мес., Счета в Банке России, RUB;2012 - 10мес., Счета в Банке России, RUB;2012 - 11мес., Счета в Банке России, RUB;2012 - 12мес., Счета в Банке России, RUB;2013 - 1мес., Счета в Банке России, RUB;2012 - 2мес., Коррсчета (НОСТРО), RUB;2012 - 3мес., Коррсчета (НОСТРО), RUB;2012 - 4мес., Коррсчета (НОСТРО), RUB;2012 - 5мес., Коррсчета (НОСТРО), RUB;2012 - 6мес., Коррсчета (НОСТРО), RUB;2012 - 7мес., Коррсчета (НОСТРО), RUB;2012 - 8мес., Коррсчета (НОСТРО), RUB;2012 - 9мес., Коррсчета (НОСТРО), RUB;2012 - 10мес., Коррсчета (НОСТРО), RUB;2012 - 11мес., Коррсчета (НОСТРО), RUB;2012 - 12мес., Коррсчета (НОСТРО), RUB;2013 - 1мес., Коррсчета (НОСТРО), RUB;2012 - 2мес., Ценные бумаги, RUB;2012 - 3мес., Ценные бумаги, RUB;2012 - 4мес., Ценные бумаги, RUB;2012 - 5мес., Ценные бумаги, RUB;2012 - 6мес., Ценные бумаги, RUB;2012 - 7мес., Ценные бумаги, RUB;2012 - 8мес., Ценные бумаги, RUB;2012 - 9мес., Ценные бумаги, RUB;2012 - 10мес., Ценные бумаги, RUB;2012 - 11мес., Ценные бумаги, RUB;2012 - 12мес., Ценные бумаги, RUB;2013 - 1мес., Ценные бумаги, RUB;2012 - 2мес., Кредиты, RUB;2012 - 3мес., Кредиты, RUB;2012 - 4мес., Кредиты, RUB;2012 - 5мес., Кредиты, RUB;2012 - 6мес., Кредиты, RUB;2012 - 7мес., Кредиты, RUB;2012 - 8мес., Кредиты, RUB;2012 - 9мес., Кредиты, RUB;2012 - 10мес., Кредиты, RUB;2012 - 11мес., Кредиты, RUB;2012 - 12мес., Кредиты, RUB;2013 - 1мес., Кредиты, RUB;2012 - 2мес., Кредиты организациям, RUB;2012 - 3мес., Кредиты организациям, RUB;2012 - 4мес., Кредиты организациям, RUB;2012 - 5мес., Кредиты организациям, RUB;2012 - 6мес., Кредиты организациям, RUB;2012 - 7мес., Кредиты организациям, RUB;2012 - 8мес., Кредиты организациям, RUB;2012 - 9мес., Кредиты организациям, RUB;2012 - 10мес., Кредиты организациям, RUB;2012 - 11мес., Кредиты организациям, RUB;2012 - 12мес., Кредиты организациям, RUB;2013 - 1мес., Кредиты организациям, RUB;2012 - 2мес., Кредиты физическим лицам, RUB;2012 - 3мес., Кредиты физическим лицам, RUB;2012 - 4мес., Кредиты физическим лицам, RUB;2012 - 5мес., Кредиты физическим лицам, RUB;2012 - 6мес., Кредиты физическим лицам, RUB;2012 - 7мес., Кредиты физическим лицам, RUB;2012 - 8мес., Кредиты физическим лицам, RUB;2012 - 9мес., Кредиты физическим лицам, RUB;2012 - 10мес., Кредиты физическим лицам, RUB;2012 - 11мес., Кредиты физическим лицам, RUB;2012 - 12мес., Кредиты физическим лицам, RUB;2013 - 1мес., Кредиты физическим лицам, RUB;2012 - 2мес., Кредиты другим банкам (МБК), RUB;2012 - 3мес., Кредиты другим банкам (МБК), RUB;2012 - 4мес., Кредиты другим банкам (МБК), RUB;2012 - 5мес., Кредиты другим банкам (МБК), RUB;2012 - 6мес., Кредиты другим банкам (МБК), RUB;2012 - 7мес., Кредиты другим банкам (МБК), RUB;2012 - 8мес., Кредиты другим банкам (МБК), RUB;2012 - 9мес., Кредиты другим банкам (МБК), RUB;2012 - 10мес., Кредиты другим банкам (МБК), RUB;2012 - 11мес., Кредиты другим банкам (МБК), RUB;2012 - 12мес., Кредиты другим банкам (МБК), RUB;2013 - 1мес., Кредиты другим банкам (МБК), RUB;2012 - 2мес., Основные средства, RUB;2012 - 3мес., Основные средства, RUB;2012 - 4мес., Основные средства, RUB;2012 - 5мес., Основные средства, RUB;2012 - 6мес., Основные средства, RUB;2012 - 7мес., Основные средства, RUB;2012 - 8мес., Основные средства, RUB;2012 - 9мес., Основные средства, RUB;2012 - 10мес., Основные средства, RUB;2012 - 11мес., Основные средства, RUB;2012 - 12мес., Основные средства, RUB;2013 - 1мес., Основные средства, RUB;2012 - 2мес., Учтённые векселя, RUB;2012 - 3мес., Учтённые векселя, RUB;2012 - 4мес., Учтённые векселя, RUB;2012 - 5мес., Учтённые векселя, RUB;2012 - 6мес., Учтённые векселя, RUB;2012 - 7мес., Учтённые векселя, RUB;2012 - 8мес., Учтённые векселя, RUB;2012 - 9мес., Учтённые векселя, RUB;2012 - 10мес., Учтённые векселя, RUB;2012 - 11мес., Учтённые векселя, RUB;2012 - 12мес., Учтённые векселя, RUB;2013 - 1мес., Учтённые векселя, RUB
11;АНЕЛИК РУ, ООО КБ;3443;"КОММЕРЧЕСКИЙ БАНК ""АНЕЛИК РУ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125040, г. Москва, ул. Ямского Поля 1-Я, д. 19 корп. 1 офис 206;Леванов Виталий Алексеевич;05.09.2003;15,5;;Ликвидируется;044525616;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;19 000 000;;Находится в стадии ликвидации от 11.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;;;;;;;;;;;996 982 000;802 681 000;73 773 000;100 511 000;113 675 000;109 888 000;55 650 000;68 297 000;90 462 000;80 722 000;61 727 000;128 386 000;149 790 000;54 800 000;313 990 000;297 202 000;309 007 000;276 086 000;234 081 000;553 934 000;286 721 000;314 108 000;342 217 000;381 098 000;344 433 000;266 861 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;292 269 000;291 067 000;393 569 000;355 180 000;325 771 000;295 610 000;265 877 000;267 785 000;268 192 000;267 551 000;267 594 000;266 560 000;0;0;0;32 451 000;32 941 000;32 188 000;32 293 000;31 195 000;31 525 000;31 057 000;30 373 000;30 028 000;4 269 000;4 067 000;4 569 000;5 729 000;5 830 000;6 422 000;6 584 000;6 590 000;6 667 000;6 494 000;6 522 000;5 841 000;288 000 000;287 000 000;389 000 000;317 000 000;287 000 000;257 000 000;227 000 000;230 000 000;230 000 000;230 000 000;230 699 000;230 691 000;22 281 000;20 682 000;21 134 000;20 328 000;17 765 000;16 993 000;15 859 000;15 106 000;14 259 000;14 263 000;15 077 000;14 712 000;0;0;0;0;0;0;0;0;0;0;0;0
12;БАНК РБ, ООО;1910;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК РАЗВИТИЯ БИЗНЕСА""";650055, Кемеровская обл., г. Кемерово, проспект Ленина, д. 33 корп. 2 офис 311;Селезнев Михаил Игоревич;01.06.1992;26,5;;Ликвидируется;043207776;Кемеровская область;Общества с ограниченной ответственностью;Частная собственность;24 000 000;;Находится в стадии ликвидации от 18.11.2016;;;;;;;;;;;698 576 000;678 078 000;67 774 000;58 921 000;43 145 000;50 067 000;37 703 000;61 700 000;83 764 000;69 521 000;39 344 000;87 582 000;23 496 000;41 370 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;2 351 000;951 000;1 244 000;1 976 000;6 362 000;0;0;0;0;0;0;0;229 194 000;243 679 000;271 156 000;274 244 000;304 175 000;304 469 000;316 646 000;373 808 000;382 190 000;396 393 000;423 209 000;421 764 000;10 134 000;9 940 000;10 107 000;9 672 000;9 316 000;9 060 000;8 774 000;8 633 000;6 793 000;10 653 000;9 757 000;9 562 000;219 005 000;233 684 000;260 994 000;264 517 000;294 804 000;295 354 000;307 817 000;365 120 000;375 342 000;385 685 000;413 397 000;412 202 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;0;131 814 000;131 579 000;133 288 000;133 000 000;132 775 000;132 667 000;132 375 000;132 306 000;132 098 000;132 039 000;134 030 000;133 928 000;2 351 000;951 000;1 244 000;1 976 000;6 362 000;0;0;0;0;0;0;0
13;ДОНБАНК, ОАО КБ;2984;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК""";347810, Ростовская обл, г. Каменск-Шахтинский, проспект Карла Маркса, д. 31/33;Корнев Анатолий Анатольевич;19.07.1994;24,5;;Ликвидируется;046014339;Ростовская область;Публичные акционерные общества;Иная смешанная российская собственность;25 751 065;;Находится в стадии ликвидации от 28.03.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 31.01.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;СДБ (ООО), КОММЕРЧЕСКИЙ БАНК;3272;"КОММЕРЧЕСКИЙ БАНК ""САХАДАЙМОНДБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, пер. Колпачный, д. 9 корп. 1;Леванов Виталий Алексеевич;09.10.1995;23,5;;Ликвидируется;044525844;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;29 700 000;;Находится в стадии ликвидации от 07.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 01.03.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;МИЛБАНК, ООО КБ;3256;"КОММЕРЧЕСКИЙ БАНК ""МИЛБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Новослободская, д. 20;Валлен Олег Эрлинович;03.07.1995;23,5;;Ликвидируется;044525304;Москва;Общества с ограниченной ответственностью;Частная собственность;31 500 000;;Находится в стадии ликвидации от 06.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2016;;;;;;;;;;;3 612 534 000;3 470 228 000;139 940 000;98 628 000;70 958 000;114 355 000;78 817 000;115 261 000;85 590 000;93 404 000;124 974 000;157 183 000;159 398 000;97 887 000;33 876 000;17 114 000;20 989 000;15 997 000;16 572 000;14 176 000;15 490 000;12 739 000;11 800 000;9 874 000;17 769 000;46 886 000;440 770 000;641 397 000;620 150 000;605 534 000;590 140 000;522 129 000;553 323 000;585 700 000;711 531 000;758 049 000;701 980 000;762 035 000;1 823 822 000;2 016 459 000;1 957 666 000;2 090 586 000;2 097 873 000;2 139 847 000;2 083 382 000;2 161 092 000;2 271 393 000;2 358 769 000;2 538 700 000;2 357 831 000;1 541 167 000;1 628 259 000;1 610 560 000;1 712 271 000;1 787 069 000;1 714 261 000;1 745 050 000;1 863 714 000;1 844 387 000;1 794 173 000;1 928 972 000;1 921 561 000;258 272 000;272 847 000;276 711 000;238 544 000;232 626 000;241 781 000;253 572 000;255 309 000;263 305 000;228 356 000;254 953 000;265 942 000;17 370 000;107 000 000;60 000 000;79 000 000;30 000 000;134 900 000;45 000 000;32 486 000;94 535 000;187 672 000;196 443 000;74 947 000;48 731 000;48 377 000;48 016 000;47 626 000;47 372 000;47 028 000;46 668 000;46 352 000;46 036 000;45 730 000;45 395 000;45 087 000;0;17 048 000;0;9 957 000;0;0;61 116 000;0;55 545 000;91 475 000;19 375 000;93 017 000
16;КРОССИНВЕСТБАНК (ОАО), АКБ;2849;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРОССИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117105, г. Москва, набережная Новоданиловская, д. 4А(Бизнес-центр «Новоданиловский Дом»);Баклицкий Денис Николаевич;17.05.1994;24,5;;Ликвидируется;044525246;Москва;Публичные акционерные общества;Частная собственность;32 000 000;;Находится в стадии ликвидации от 01.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.04.2016;;;;;;;;;;;3 177 604 000;3 500 199 000;180 034 000;190 222 000;199 991 000;251 706 000;209 845 000;192 901 000;192 891 000;187 184 000;158 543 000;445 764 000;347 952 000;224 002 000;42 045 000;33 977 000;37 084 000;32 819 000;30 493 000;21 945 000;23 230 000;26 521 000;15 967 000;25 113 000;25 313 000;24 026 000;193 667 000;194 318 000;293 007 000;389 242 000;514 630 000;660 366 000;894 390 000;937 323 000;1 210 003 000;1 376 930 000;1 336 529 000;1 787 275 000;1 190 391 000;1 144 687 000;1 143 588 000;1 151 125 000;1 143 075 000;1 199 965 000;1 210 666 000;1 244 064 000;1 248 280 000;1 237 835 000;1 262 166 000;1 259 076 000;951 579 000;903 290 000;904 520 000;909 574 000;899 469 000;924 915 000;942 197 000;946 515 000;954 665 000;941 942 000;947 997 000;947 472 000;238 812 000;241 397 000;239 068 000;241 551 000;243 606 000;275 050 000;268 469 000;297 549 000;291 093 000;293 408 000;311 739 000;311 604 000;0;0;0;0;0;0;0;0;2 522 000;2 485 000;2 430 000;0;1 927 000;1 888 000;1 848 000;1 809 000;1 771 000;1 734 000;1 696 000;1 660 000;1 701 000;1 668 000;1 562 000;1 531 000;0;0;0;28 560 000;28 723 000;28 879 000;29 034 000;29 185 000;132 723 000;169 397 000;184 397 000;184 082 000
17;БАНК24.РУ (ОАО);2227;"""БАНК24.РУ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Тверская-Ямская 1-Я, д. 26;Сергеев Андрей Николаевич;19.11.1992;26,0;;Ликвидируется;044525093;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;32 200 000;;Находится в стадии ликвидации от 09.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;;;;;;;;;;;12 708 084 000;11 675 888 000;738 106 000;1 130 889 000;1 061 991 000;1 028 967 000;1 687 930 000;978 183 000;1 436 925 000;1 334 359 000;1 566 475 000;898 088 000;1 822 519 000;561 293 000;3 743 373 000;3 340 676 000;707 975 000;415 239 000;662 147 000;624 847 000;734 352 000;901 842 000;628 644 000;734 766 000;1 610 873 000;1 042 785 000;1 314 835 000;1 224 058 000;1 224 817 000;1 223 019 000;1 221 920 000;1 220 040 000;1 219 488 000;1 195 250 000;1 196 035 000;1 415 490 000;1 657 867 000;1 772 838 000;2 946 496 000;2 946 107 000;4 303 572 000;4 313 676 000;4 348 168 000;4 544 407 000;4 492 625 000;4 526 410 000;4 681 356 000;4 986 952 000;5 030 144 000;5 349 210 000;354 576 000;337 341 000;340 665 000;333 178 000;300 472 000;297 473 000;285 057 000;277 825 000;279 327 000;269 442 000;263 244 000;278 447 000;1 155 177 000;1 174 319 000;1 210 638 000;1 230 186 000;1 211 280 000;1 173 149 000;1 135 882 000;1 116 499 000;1 071 079 000;1 045 167 000;986 645 000;963 970 000;1 381 000 000;1 381 300 000;2 701 300 000;2 701 300 000;2 789 300 000;3 029 300 000;3 029 300 000;3 091 300 000;3 291 300 000;3 633 785 000;3 743 730 000;4 071 300 000;694 651 000;692 335 000;691 746 000;688 749 000;679 461 000;675 334 000;672 644 000;670 271 000;665 236 000;667 923 000;682 913 000;684 119 000;90 000 000;0;0;0;0;0;0;0;0;0;0;0
18;НКО ПАРИТЕТ, ООО;1860;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПАРИТЕТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117209, г. Москва, ул. Зюзинская, д. 6 корп. 2(Бизнес-центр);Мащев Александр Борисович;23.03.1992;27,0;;Ликвидируется;044525143;Москва;Общества с ограниченной ответственностью;Частная собственность;33 500 000;;Находится в стадии ликвидации от 21.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 01.02.2014;;;;;;;;;;;84 852 000;85 657 000;4 486 000;4 094 000;13 161 000;3 707 000;3 603 000;1 444 000;1 853 000;4 343 000;4 655 000;2 604 000;1 458 000;1 169 000;6 014 000;5 486 000;5 891 000;957 000;835 000;770 000;739 000;699 000;710 000;701 000;491 000;464 000;22 487 000;15 575 000;15 621 000;15 660 000;15 747 000;15 837 000;15 896 000;6 441 000;6 454 000;6 470 000;6 439 000;6 469 000;76 692 000;63 163 000;50 348 000;48 805 000;44 800 000;41 532 000;32 323 000;30 648 000;30 154 000;23 005 000;19 355 000;19 171 000;8 333 000;7 523 000;6 273 000;5 763 000;3 013 000;563 000;13 000;13 000;13 000;13 000;13 000;13 000;68 359 000;55 640 000;44 075 000;43 042 000;41 787 000;40 969 000;32 310 000;30 635 000;30 141 000;22 992 000;19 342 000;19 158 000;0;0;0;0;0;0;0;0;0;0;0;0;48 236 000;48 129 000;48 022 000;47 921 000;47 819 000;46 734 000;46 607 000;37 937 000;38 068 000;43 682 000;46 400 000;46 352 000;21 991 000;15 075 000;15 163 000;15 255 000;15 344 000;15 435 000;15 515 000;6 030 000;6 041 000;6 053 000;6 064 000;6 052 000
19;БАНК ПРЕМЬЕР КРЕДИТ, ПАО;1663;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ПРЕМЬЕР КРЕДИТ""";111250, г. Москва, ул. Солдатская, д. 8 корп. 1;Пастушенко Дмитрий Сергеевич;16.12.1991;27,0;;Ликвидируется;044525899;Москва;Публичные акционерные общества;Частная собственность;35 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017;;;;;;;;;;;791 295 000;797 323 000;14 271 000;23 883 000;7 773 000;19 945 000;6 370 000;160 138 000;202 610 000;215 636 000;131 657 000;26 407 000;14 652 000;6 507 000;12 875 000;9 502 000;146 877 000;5 488 000;7 022 000;12 144 000;12 056 000;9 612 000;11 774 000;8 654 000;8 368 000;8 692 000;1 154 888 000;1 157 208 000;1 169 145 000;1 171 886 000;1 154 025 000;1 139 631 000;549 505 000;550 456 000;551 487 000;554 730 000;33 273 000;33 239 000;975 948 000;1 035 046 000;279 443 000;386 820 000;380 131 000;262 673 000;261 850 000;260 339 000;325 847 000;424 948 000;569 991 000;584 075 000;264 322 000;263 177 000;258 323 000;256 887 000;256 197 000;255 493 000;254 730 000;253 866 000;219 468 000;218 619 000;109 991 000;109 075 000;8 300 000;8 227 000;7 868 000;7 608 000;7 351 000;7 180 000;7 120 000;6 473 000;6 379 000;6 329 000;0;0;703 326 000;763 642 000;13 252 000;122 325 000;116 583 000;0;0;0;100 000 000;200 000 000;460 000 000;475 000 000;127 454 000;126 931 000;125 998 000;120 594 000;117 595 000;113 868 000;112 997 000;109 603 000;109 216 000;108 950 000;90 393 000;90 132 000;0;0;0;0;0;0;0;0;0;0;0;0
20;МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК, ОАО;1203;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";170001, Тверская обл, г. Тверь, ул. Спартака, д. 47;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.12.1990;28,0;;Ликвидируется;042809990;Тверская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;36 000 000;;Находится в стадии ликвидации от 15.08.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 05.05.2011, Решение о признании должника банкротом и открытии конкурсного производства от 04.07.2011;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;
21;БАНК ЕКАТЕРИНИНСКИЙ, ПАО;2167;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРО-ПРОМЫШЛЕННЫЙ БАНК ЕКАТЕРИНИНСКИЙ""";115035, г. Москва, набережная Кадашёвская, д. 32/2 стр. 1;Баклицкий Денис Николаевич;30.11.1992;26,0;;Ликвидируется;044525244;Москва;Публичные акционерные общества;Частная собственность;39 870 000;;Находится в стадии ликвидации от 14.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.03.2016;;;;;;;;;;;1 362 270 000;1 372 951 000;62 086 000;135 531 000;77 023 000;39 111 000;62 065 000;102 290 000;48 477 000;59 772 000;64 911 000;90 986 000;53 781 000;65 259 000;83 846 000;79 584 000;66 320 000;56 432 000;55 493 000;47 858 000;70 120 000;74 199 000;73 927 000;70 436 000;79 315 000;77 186 000;89 634 000;109 670 000;109 859 000;82 812 000;84 343 000;81 994 000;39 278 000;30 160 000;50 218 000;50 110 000;49 928 000;69 334 000;1 204 981 000;1 008 769 000;899 579 000;980 104 000;977 468 000;944 696 000;1 071 755 000;975 744 000;945 774 000;916 327 000;1 048 928 000;1 015 440 000;500 403 000;510 205 000;569 811 000;648 143 000;634 734 000;595 132 000;595 565 000;599 829 000;574 297 000;532 322 000;437 694 000;432 915 000;171 393 000;175 338 000;179 538 000;183 391 000;179 124 000;181 023 000;172 638 000;187 514 000;198 009 000;215 589 000;212 893 000;214 222 000;533 185 000;323 226 000;150 230 000;148 570 000;163 610 000;168 541 000;303 552 000;188 401 000;173 468 000;168 416 000;398 341 000;368 303 000;31 387 000;31 202 000;31 674 000;31 953 000;31 841 000;31 639 000;31 357 000;31 153 000;33 239 000;33 426 000;38 027 000;37 739 000;84 986 000;105 002 000;105 150 000;78 156 000;79 627 000;77 505 000;34 743 000;25 603 000;45 647 000;45 496 000;45 568 000;64 919 000
22;ЗЕРНОБАНК, АО;2337;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОБАНК""";656056, Алтайский кр, г. Барнаул, ул. Анатолия, д. 6;Майоров Денис Владимирович;03.12.1998;20,0;;Ликвидируется;040173754;Алтайский край;Непубличные акционерные общества;Частная собственность;40 146 000;;Находится в стадии ликвидации от 22.12.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;;;;;;;;;;;5 220 365 000;5 139 075 000;547 142 000;249 081 000;196 105 000;349 081 000;485 653 000;282 382 000;277 267 000;234 890 000;278 855 000;388 211 000;700 243 000;378 850 000;139 807 000;188 312 000;124 994 000;105 069 000;87 449 000;85 423 000;122 196 000;88 503 000;110 415 000;80 393 000;87 711 000;60 883 000;202 000;1 146 000;1 137 000;2 088 000;1 542 000;202 000;202 000;202 000;1 225 000;1 764 000;202 000;202 000;3 728 431 000;3 828 721 000;3 929 294 000;4 102 598 000;4 105 766 000;4 177 991 000;4 166 413 000;4 191 443 000;4 196 219 000;4 270 261 000;4 116 651 000;4 365 995 000;3 409 594 000;3 439 256 000;3 513 962 000;3 568 270 000;3 511 142 000;3 494 940 000;3 441 022 000;3 445 477 000;3 503 027 000;3 671 534 000;3 627 055 000;3 638 107 000;298 837 000;314 465 000;335 332 000;349 328 000;354 624 000;363 051 000;375 391 000;381 466 000;388 692 000;389 227 000;375 096 000;373 388 000;20 000 000;75 000 000;80 000 000;185 000 000;240 000 000;320 000 000;350 000 000;350 000 000;290 000 000;195 000 000;100 000 000;340 000 000;55 294 000;54 874 000;54 961 000;54 343 000;53 650 000;56 750 000;56 177 000;55 847 000;55 221 000;54 905 000;54 171 000;53 624 000;0;0;0;619 000;0;0;0;0;0;0;0;0
