Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
11;АНЕЛИК РУ, ООО КБ;3443;"КОММЕРЧЕСКИЙ БАНК ""АНЕЛИК РУ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125040, г. Москва, ул. Ямского Поля 1-Я, д. 19 корп. 1 офис 206;Леванов Виталий Алексеевич;05.09.2003;15,5;;Ликвидируется;044525616;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;19 000 000;;Находится в стадии ликвидации от 11.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;1 016 802 000;1 003 182 000;882 928 000;872 777 000;862 623 000;727 570 000;743 060 000;731 056 000;766 035 000;859 411 000;998 772 000;954 314 000;82 954 000;37 984 000;59 825 000;50 221 000;46 942 000;37 023 000;42 121 000;29 516 000;49 835 000;117 765 000;148 085 000;96 879 000;422 080 000;458 043 000;179 630 000;262 305 000;204 543 000;160 399 000;195 855 000;141 966 000;172 023 000;164 159 000;294 309 000;285 523 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;83 102 000;81 865 000;85 907 000;87 355 000;84 453 000;84 047 000;86 976 000;86 477 000;88 934 000;81 834 000;82 310 000;80 605 000;40 720 000;40 720 000;40 720 000;40 720 000;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;24 350 000;23 704 000;26 759 000;28 048 000;29 857 000;29 296 000;29 723 000;29 440 000;21 482 000;23 346 000;22 910 000;21 216 000;18 032 000;17 441 000;18 428 000;18 587 000;19 776 000;19 931 000;22 433 000;22 217 000;32 632 000;23 668 000;24 580 000;24 569 000;23 158 000;23 028 000;22 926 000;22 586 000;26 173 000;27 096 000;28 287 000;28 139 000;28 599 000;28 466 000;29 275 000;28 570 000;0;0;0;0;0;0;0;0;0;0;0;0
12;БАНК РБ, ООО;1910;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК РАЗВИТИЯ БИЗНЕСА""";650055, Кемеровская обл., г. Кемерово, проспект Ленина, д. 33 корп. 2 офис 311;Селезнев Михаил Игоревич;01.06.1992;26,5;;Ликвидируется;043207776;Кемеровская область;Общества с ограниченной ответственностью;Частная собственность;24 000 000;;Находится в стадии ликвидации от 18.11.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;ДОНБАНК, ОАО КБ;2984;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК""";347810, Ростовская обл, г. Каменск-Шахтинский, проспект Карла Маркса, д. 31/33;Корнев Анатолий Анатольевич;19.07.1994;24,5;;Ликвидируется;046014339;Ростовская область;Публичные акционерные общества;Иная смешанная российская собственность;25 751 065;;Находится в стадии ликвидации от 28.03.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 31.01.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;СДБ (ООО), КОММЕРЧЕСКИЙ БАНК;3272;"КОММЕРЧЕСКИЙ БАНК ""САХАДАЙМОНДБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, пер. Колпачный, д. 9 корп. 1;Леванов Виталий Алексеевич;09.10.1995;23,5;;Ликвидируется;044525844;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;29 700 000;;Находится в стадии ликвидации от 07.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 01.03.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;МИЛБАНК, ООО КБ;3256;"КОММЕРЧЕСКИЙ БАНК ""МИЛБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Новослободская, д. 20;Валлен Олег Эрлинович;03.07.1995;23,5;;Ликвидируется;044525304;Москва;Общества с ограниченной ответственностью;Частная собственность;31 500 000;;Находится в стадии ликвидации от 06.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;КРОССИНВЕСТБАНК (ОАО), АКБ;2849;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРОССИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117105, г. Москва, набережная Новоданиловская, д. 4А(Бизнес-центр «Новоданиловский Дом»);Баклицкий Денис Николаевич;17.05.1994;24,5;;Ликвидируется;044525246;Москва;Публичные акционерные общества;Частная собственность;32 000 000;;Находится в стадии ликвидации от 01.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.04.2016;2 570 633 000;2 895 914 000;;;;;;;;;;;396 946 000;318 276 000;;;;;;;;;;;7 177 000;105 664 000;;;;;;;;;;;222 535 000;200 468 000;;;;;;;;;;;1 310 904 000;1 441 465 000;;;;;;;;;;;1 199 722 000;1 111 332 000;;;;;;;;;;;69 529 000;67 856 000;;;;;;;;;;;41 653 000;262 277 000;;;;;;;;;;;91 496 000;91 247 000;;;;;;;;;;;222 516 000;200 449 000;;;;;;;;;;
17;БАНК24.РУ (ОАО);2227;"""БАНК24.РУ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Тверская-Ямская 1-Я, д. 26;Сергеев Андрей Николаевич;19.11.1992;26,0;;Ликвидируется;044525093;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;32 200 000;;Находится в стадии ликвидации от 09.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;НКО ПАРИТЕТ, ООО;1860;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПАРИТЕТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117209, г. Москва, ул. Зюзинская, д. 6 корп. 2(Бизнес-центр);Мащев Александр Борисович;23.03.1992;27,0;;Ликвидируется;044525143;Москва;Общества с ограниченной ответственностью;Частная собственность;33 500 000;;Находится в стадии ликвидации от 21.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 01.02.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;БАНК ПРЕМЬЕР КРЕДИТ, ПАО;1663;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ПРЕМЬЕР КРЕДИТ""";111250, г. Москва, ул. Солдатская, д. 8 корп. 1;Пастушенко Дмитрий Сергеевич;16.12.1991;27,0;;Ликвидируется;044525899;Москва;Публичные акционерные общества;Частная собственность;35 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017;2 980 404 000;3 072 659 000;3 037 489 000;3 079 747 000;3 006 985 000;3 052 060 000;3 126 760 000;3 062 492 000;3 125 634 000;3 138 188 000;2 950 008 000;3 160 852 000;86 453 000;66 411 000;65 743 000;62 759 000;59 454 000;61 863 000;47 597 000;86 422 000;100 478 000;81 778 000;83 780 000;107 563 000;118 678 000;217 912 000;120 004 000;70 808 000;35 553 000;18 691 000;54 726 000;114 018 000;43 279 000;103 612 000;50 253 000;49 733 000;200 291 000;245 173 000;242 175 000;246 200 000;240 266 000;241 649 000;242 652 000;243 479 000;241 023 000;238 633 000;235 867 000;236 102 000;2 213 547 000;2 183 379 000;2 275 899 000;2 346 822 000;2 342 908 000;2 414 889 000;2 424 529 000;2 229 779 000;2 343 175 000;2 246 546 000;2 124 033 000;2 404 411 000;1 177 895 000;1 204 253 000;1 267 323 000;1 687 869 000;1 806 702 000;1 916 697 000;1 878 196 000;1 805 131 000;1 704 596 000;1 740 162 000;1 768 372 000;1 808 797 000;393 001 000;390 506 000;426 719 000;455 257 000;427 689 000;428 416 000;437 275 000;304 714 000;308 663 000;236 974 000;334 082 000;396 491 000;625 451 000;571 420 000;564 657 000;186 496 000;91 317 000;53 353 000;93 245 000;104 421 000;314 403 000;253 897 000;6 066 000;183 610 000;139 533 000;138 987 000;146 345 000;146 056 000;148 116 000;147 511 000;146 905 000;146 432 000;148 640 000;148 595 000;149 318 000;155 390 000;0;0;0;0;0;0;0;0;0;0;0;0
20;МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК, ОАО;1203;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";170001, Тверская обл, г. Тверь, ул. Спартака, д. 47;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.12.1990;28,0;;Ликвидируется;042809990;Тверская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;36 000 000;;Находится в стадии ликвидации от 15.08.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 05.05.2011, Решение о признании должника банкротом и открытии конкурсного производства от 04.07.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;БАНК ЕКАТЕРИНИНСКИЙ, ПАО;2167;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРО-ПРОМЫШЛЕННЫЙ БАНК ЕКАТЕРИНИНСКИЙ""";115035, г. Москва, набережная Кадашёвская, д. 32/2 стр. 1;Баклицкий Денис Николаевич;30.11.1992;26,0;;Ликвидируется;044525244;Москва;Публичные акционерные общества;Частная собственность;39 870 000;;Находится в стадии ликвидации от 14.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.03.2016;2 325 281 000;;;;;;;;;;;;101 370 000;;;;;;;;;;;;165 805 000;;;;;;;;;;;;0;;;;;;;;;;;;1 712 889 000;;;;;;;;;;;;1 129 253 000;;;;;;;;;;;;553 882 000;;;;;;;;;;;;3 754 000;;;;;;;;;;;;30 820 000;;;;;;;;;;;;0;;;;;;;;;;;
22;ЗЕРНОБАНК, АО;2337;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОБАНК""";656056, Алтайский кр, г. Барнаул, ул. Анатолия, д. 6;Майоров Денис Владимирович;03.12.1998;20,0;;Ликвидируется;040173754;Алтайский край;Непубличные акционерные общества;Частная собственность;40 146 000;;Находится в стадии ликвидации от 22.12.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;МИГОМ, НКО ЗАО;3323;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИГОМ""";119334, г. Москва, проезд Донской 5-Й, д. 21Б стр. 10;Леванов Виталий Алексеевич;26.12.1997;21,0;;Ликвидируется;044525100;Москва;Непубличные акционерные общества;Частная собственность;50 752 500;;Находится в стадии ликвидации от 22.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;ЛИДЕР, НКО АО;3304;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИДЕР""";127015, г. Москва, ул. Бутырская, д. 77(Бизнес-центр «Диагональ Хаус»);Коваль Андрей Михайлович;05.09.1996;22,5;;Ликвидируется;044525497;Москва;Непубличные акционерные общества;Частная собственность;52 000 000;;Находится в стадии ликвидации от 15.08.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 13.04.2018;788 741 000;458 849 000;510 869 000;417 941 000;393 815 000;425 145 000;445 250 000;396 222 000;434 999 000;401 179 000;561 143 000;421 404 000;104 103 000;33 667 000;16 349 000;18 635 000;14 607 000;7 749 000;13 453 000;4 661 000;48 842 000;4 029 000;110 228 000;2 483 000;280 341 000;129 847 000;57 740 000;78 248 000;28 843 000;27 116 000;36 853 000;34 104 000;52 003 000;15 948 000;68 414 000;14 059 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36 359 000;81 905 000;106 072 000;108 793 000;115 646 000;110 615 000;110 431 000;95 342 000;77 834 000;114 958 000;115 426 000;115 380 000;0;0;0;0;0;0;0;0;0;0;0;0
25;УРАЛЛИГА, ЗАО КБ;1626;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""УРАЛЛИГА""";454091, Челябинская обл, г. Челябинск, ул. Свободы, д. 83;Сергеев Андрей Николаевич;20.11.1991;27,0;;Ликвидируется;047501742;Челябинская область;Непубличные акционерные общества;Частная собственность;55 000 000;;Находится в стадии ликвидации от 04.04.2014, Решение о признании должника банкротом и открытии конкурсного производства от 17.01.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;КОНТИНЕНТ ФИНАНС (ПАО), НКО;149;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""КОНТИНЕНТ ФИНАНС"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";109147, г. Москва, ул. Марксистская, д. 20 стр. 8;Алейникова Людмила Дмитриевна;04.08.1989;29,5;;Ликвидируется;044525469;Москва;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;55 500 000;;Находится в стадии ликвидации от 09.11.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;226 351 000;221 382 000;218 134 000;223 999 000;218 558 000;219 297 000;237 413 000;225 570 000;218 335 000;219 554 000;218 440 000;221 015 000;50 825 000;52 656 000;55 588 000;59 951 000;56 250 000;60 750 000;76 493 000;47 380 000;47 410 000;47 768 000;61 400 000;57 553 000;13 418 000;10 895 000;10 087 000;10 195 000;9 630 000;9 920 000;9 612 000;28 300 000;22 404 000;23 103 000;21 638 000;21 670 000;0;0;0;0;0;0;0;0;0;0;0;0;120 336 000;114 283 000;112 102 000;109 788 000;108 704 000;105 852 000;105 415 000;104 949 000;103 166 000;95 746 000;92 971 000;91 373 000;27 698 000;26 430 000;25 112 000;23 853 000;23 578 000;21 479 000;21 479 000;21 479 000;21 479 000;21 479 000;21 479 000;21 479 000;52 638 000;47 853 000;46 990 000;45 935 000;45 126 000;44 373 000;43 936 000;43 470 000;41 687 000;34 267 000;31 492 000;29 894 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;754 000;733 000;880 000;859 000;841 000;824 000;807 000;791 000;772 000;710 000;814 000;789 000;0;0;0;0;0;0;0;0;0;0;0;0
27;НОВЫЙ СИМВОЛ (АО), БАНК;370;"УНИВЕРСАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ГУМАНИТАРНЫХ ИНВЕСТИЦИЙ ""НОВЫЙ СИМВОЛ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123007, г. Москва, проезд Силикатный 2-Й, д. 8;Хамчич Максим Александрович;09.08.1990;28,5;;Ликвидируется;044525209;Москва;Непубличные акционерные общества;Частная собственность;58 760 000;;Находится в стадии ликвидации от 07.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2017;2 579 191 000;2 296 273 000;2 571 587 000;2 660 533 000;2 438 546 000;2 755 186 000;2 375 560 000;2 443 141 000;2 384 638 000;2 804 651 000;2 863 979 000;2 888 325 000;951 864 000;709 856 000;874 688 000;1 070 215 000;582 746 000;856 896 000;582 524 000;668 718 000;578 584 000;514 695 000;709 174 000;912 520 000;111 177 000;131 853 000;248 658 000;138 911 000;246 536 000;269 655 000;201 109 000;172 873 000;184 923 000;653 195 000;441 667 000;262 727 000;26 667 000;27 935 000;31 966 000;28 115 000;22 222 000;26 712 000;27 407 000;21 027 000;27 935 000;28 345 000;24 380 000;28 391 000;719 427 000;692 999 000;700 182 000;703 249 000;785 670 000;813 318 000;812 240 000;798 275 000;812 312 000;786 610 000;776 622 000;794 796 000;437 638 000;419 311 000;440 039 000;425 961 000;426 588 000;451 829 000;448 512 000;419 465 000;430 184 000;404 627 000;384 653 000;403 129 000;279 689 000;271 588 000;255 043 000;272 188 000;256 082 000;258 489 000;260 728 000;275 810 000;279 128 000;278 983 000;279 167 000;276 374 000;2 100 000;2 100 000;5 100 000;5 100 000;103 000 000;103 000 000;103 000 000;103 000 000;103 000 000;103 000 000;112 802 000;115 293 000;190 262 000;207 703 000;207 258 000;206 501 000;206 474 000;206 005 000;205 457 000;204 916 000;235 444 000;235 668 000;234 520 000;234 068 000;0;0;0;0;0;0;0;0;0;0;0;0
28;НКБ, ООО КБ;2942;"КОММЕРЧЕСКИЙ БАНК ""НКБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105064, г. Москва, ул. Земляной Вал, д. 34А стр. 1;Свистунов Аркадий Николаевич;29.06.1994;24,5;;Ликвидируется;044525179;Москва;Общества с ограниченной ответственностью;Частная собственность;60 000 000;;Находится в стадии ликвидации от 05.05.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 29.12.2016;376 543 000;364 406 000;358 903 000;361 706 000;416 380 000;671 061 000;678 534 000;774 307 000;1 161 699 000;1 084 462 000;;;2 148 000;1 641 000;734 000;2 050 000;1 981 000;17 697 000;35 974 000;75 902 000;159 056 000;162 707 000;;;91 303 000;150 503 000;98 564 000;98 077 000;147 553 000;300 264 000;93 234 000;38 435 000;41 879 000;141 445 000;;;37 981 000;38 451 000;38 905 000;39 376 000;0;0;80 621 000;28 754 000;5 000 000;5 000 000;;;217 239 000;150 822 000;197 422 000;196 084 000;200 492 000;317 977 000;413 051 000;583 245 000;817 736 000;388 169 000;;;61 348 000;61 348 000;111 394 000;110 157 000;118 394 000;201 019 000;226 019 000;260 018 000;306 394 000;51 394 000;;;18 536 000;18 486 000;18 478 000;16 541 000;14 627 000;16 555 000;103 787 000;152 998 000;266 672 000;156 750 000;;;3 755 000;3 380 000;3 217 000;3 304 000;3 213 000;33 352 000;83 245 000;105 158 000;3 145 000;3 247 000;;;8 569 000;8 151 000;8 949 000;8 796 000;9 208 000;9 708 000;9 454 000;9 951 000;9 802 000;9 166 000;;;37 981 000;38 451 000;38 905 000;39 376 000;0;0;0;0;5 000 000;5 000 000;;
