Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
11;АНЕЛИК РУ, ООО КБ;3443;"КОММЕРЧЕСКИЙ БАНК ""АНЕЛИК РУ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125040, г. Москва, ул. Ямского Поля 1-Я, д. 19 корп. 1 офис 206;Леванов Виталий Алексеевич;05.09.2003;15,5;;Ликвидируется;044525616;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;19 000 000;;Находится в стадии ликвидации от 11.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;810 795 000;804 054 000;748 634 000;746 890 000;705 185 000;694 867 000;;;;;;;30 551 000;27 254 000;33 830 000;31 293 000;35 461 000;26 585 000;;;;;;;230 831 000;231 752 000;216 792 000;222 662 000;170 778 000;151 993 000;;;;;;;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;;;;;;;84 371 000;82 768 000;88 187 000;88 434 000;118 494 000;138 158 000;;;;;;;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;34 820 000;;;;;;;25 027 000;23 457 000;24 563 000;25 170 000;25 177 000;24 781 000;;;;;;;24 524 000;24 491 000;28 804 000;28 444 000;58 497 000;78 557 000;;;;;;;28 269 000;29 263 000;28 925 000;28 591 000;27 877 000;25 213 000;;;;;;;0;0;0;0;0;0;;;;;;
12;БАНК РБ, ООО;1910;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК РАЗВИТИЯ БИЗНЕСА""";650055, Кемеровская обл., г. Кемерово, проспект Ленина, д. 33 корп. 2 офис 311;Селезнев Михаил Игоревич;01.06.1992;26,5;;Ликвидируется;043207776;Кемеровская область;Общества с ограниченной ответственностью;Частная собственность;24 000 000;;Находится в стадии ликвидации от 18.11.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;ДОНБАНК, ОАО КБ;2984;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК""";347810, Ростовская обл, г. Каменск-Шахтинский, проспект Карла Маркса, д. 31/33;Корнев Анатолий Анатольевич;19.07.1994;24,5;;Ликвидируется;046014339;Ростовская область;Публичные акционерные общества;Иная смешанная российская собственность;25 751 065;;Находится в стадии ликвидации от 28.03.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 31.01.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;СДБ (ООО), КОММЕРЧЕСКИЙ БАНК;3272;"КОММЕРЧЕСКИЙ БАНК ""САХАДАЙМОНДБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, пер. Колпачный, д. 9 корп. 1;Леванов Виталий Алексеевич;09.10.1995;23,5;;Ликвидируется;044525844;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;29 700 000;;Находится в стадии ликвидации от 07.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 01.03.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;МИЛБАНК, ООО КБ;3256;"КОММЕРЧЕСКИЙ БАНК ""МИЛБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Новослободская, д. 20;Валлен Олег Эрлинович;03.07.1995;23,5;;Ликвидируется;044525304;Москва;Общества с ограниченной ответственностью;Частная собственность;31 500 000;;Находится в стадии ликвидации от 06.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;КРОССИНВЕСТБАНК (ОАО), АКБ;2849;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРОССИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117105, г. Москва, набережная Новоданиловская, д. 4А(Бизнес-центр «Новоданиловский Дом»);Баклицкий Денис Николаевич;17.05.1994;24,5;;Ликвидируется;044525246;Москва;Публичные акционерные общества;Частная собственность;32 000 000;;Находится в стадии ликвидации от 01.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.04.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;БАНК24.РУ (ОАО);2227;"""БАНК24.РУ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Тверская-Ямская 1-Я, д. 26;Сергеев Андрей Николаевич;19.11.1992;26,0;;Ликвидируется;044525093;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;32 200 000;;Находится в стадии ликвидации от 09.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;НКО ПАРИТЕТ, ООО;1860;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПАРИТЕТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117209, г. Москва, ул. Зюзинская, д. 6 корп. 2(Бизнес-центр);Мащев Александр Борисович;23.03.1992;27,0;;Ликвидируется;044525143;Москва;Общества с ограниченной ответственностью;Частная собственность;33 500 000;;Находится в стадии ликвидации от 21.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 01.02.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;БАНК ПРЕМЬЕР КРЕДИТ, ПАО;1663;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ПРЕМЬЕР КРЕДИТ""";111250, г. Москва, ул. Солдатская, д. 8 корп. 1;Пастушенко Дмитрий Сергеевич;16.12.1991;27,0;;Ликвидируется;044525899;Москва;Публичные акционерные общества;Частная собственность;35 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017;3 091 679 000;3 194 656 000;3 210 405 000;3 087 974 000;2 838 394 000;;;;;;;;109 650 000;68 975 000;75 342 000;140 917 000;100 271 000;;;;;;;;76 660 000;29 464 000;15 816 000;12 221 000;10 272 000;;;;;;;;236 078 000;236 260 000;236 107 000;47 753 000;624 000;;;;;;;;2 261 440 000;2 370 614 000;2 419 933 000;2 327 095 000;2 338 569 000;;;;;;;;1 849 892 000;1 968 821 000;2 024 335 000;1 834 730 000;1 841 505 000;;;;;;;;392 559 000;382 897 000;376 666 000;473 461 000;478 006 000;;;;;;;;3 476 000;3 383 000;3 419 000;3 391 000;3 545 000;;;;;;;;154 510 000;153 892 000;153 214 000;153 457 000;152 049 000;;;;;;;;0;0;0;0;0;;;;;;;
20;МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК, ОАО;1203;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";170001, Тверская обл, г. Тверь, ул. Спартака, д. 47;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.12.1990;28,0;;Ликвидируется;042809990;Тверская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;36 000 000;;Находится в стадии ликвидации от 15.08.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 05.05.2011, Решение о признании должника банкротом и открытии конкурсного производства от 04.07.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;БАНК ЕКАТЕРИНИНСКИЙ, ПАО;2167;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРО-ПРОМЫШЛЕННЫЙ БАНК ЕКАТЕРИНИНСКИЙ""";115035, г. Москва, набережная Кадашёвская, д. 32/2 стр. 1;Баклицкий Денис Николаевич;30.11.1992;26,0;;Ликвидируется;044525244;Москва;Публичные акционерные общества;Частная собственность;39 870 000;;Находится в стадии ликвидации от 14.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.03.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;ЗЕРНОБАНК, АО;2337;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОБАНК""";656056, Алтайский кр, г. Барнаул, ул. Анатолия, д. 6;Майоров Денис Владимирович;03.12.1998;20,0;;Ликвидируется;040173754;Алтайский край;Непубличные акционерные общества;Частная собственность;40 146 000;;Находится в стадии ликвидации от 22.12.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;МИГОМ, НКО ЗАО;3323;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИГОМ""";119334, г. Москва, проезд Донской 5-Й, д. 21Б стр. 10;Леванов Виталий Алексеевич;26.12.1997;21,0;;Ликвидируется;044525100;Москва;Непубличные акционерные общества;Частная собственность;50 752 500;;Находится в стадии ликвидации от 22.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;ЛИДЕР, НКО АО;3304;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИДЕР""";127015, г. Москва, ул. Бутырская, д. 77(Бизнес-центр «Диагональ Хаус»);Коваль Андрей Михайлович;05.09.1996;22,5;;Ликвидируется;044525497;Москва;Непубличные акционерные общества;Частная собственность;52 000 000;;Находится в стадии ликвидации от 15.08.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 13.04.2018;404 638 000;431 447 000;432 185 000;398 904 000;426 304 000;467 259 000;436 912 000;595 524 000;710 133 000;812 962 000;892 824 000;750 550 000;17 467 000;8 561 000;6 064 000;147 000;15 556 000;30 370 000;66 200 000;152 000;63 380 000;18 659 000;91 546 000;21 383 000;21 320 000;24 237 000;12 475 000;7 263 000;8 992 000;24 417 000;12 627 000;10 330 000;4 153 000;9 070 000;43 240 000;5 421 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 000 000;1 000 000;1 300 000;1 300 000;1 300 000;1 300 000;1 300 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 000 000;1 000 000;1 300 000;1 300 000;1 300 000;1 300 000;1 300 000;116 856 000;117 711 000;118 460 000;87 599 000;87 018 000;83 150 000;79 282 000;69 406 000;67 939 000;66 646 000;64 940 000;63 933 000;0;0;0;0;0;0;0;0;0;0;0;0
25;УРАЛЛИГА, ЗАО КБ;1626;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""УРАЛЛИГА""";454091, Челябинская обл, г. Челябинск, ул. Свободы, д. 83;Сергеев Андрей Николаевич;20.11.1991;27,0;;Ликвидируется;047501742;Челябинская область;Непубличные акционерные общества;Частная собственность;55 000 000;;Находится в стадии ликвидации от 04.04.2014, Решение о признании должника банкротом и открытии конкурсного производства от 17.01.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;КОНТИНЕНТ ФИНАНС (ПАО), НКО;149;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""КОНТИНЕНТ ФИНАНС"" (ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";109147, г. Москва, ул. Марксистская, д. 20 стр. 8;Алейникова Людмила Дмитриевна;04.08.1989;29,5;;Ликвидируется;044525469;Москва;Публичные акционерные общества;Смешанная российская собственность с долями федеральной собственности и собственности субъектов Российской Федерации;55 500 000;;Находится в стадии ликвидации от 09.11.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;225 854 000;280 167 000;326 954 000;218 161 000;212 509 000;201 434 000;;;;;;;58 383 000;128 419 000;172 898 000;63 340 000;56 188 000;45 190 000;;;;;;;20 868 000;20 324 000;20 542 000;20 372 000;21 296 000;21 461 000;;;;;;;0;0;0;0;0;0;;;;;;;89 878 000;89 609 000;88 920 000;88 112 000;87 870 000;84 857 000;;;;;;;21 479 000;21 479 000;21 479 000;21 479 000;21 479 000;19 939 000;;;;;;;28 399 000;28 130 000;27 441 000;26 633 000;26 391 000;24 918 000;;;;;;;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;40 000 000;;;;;;;764 000;738 000;713 000;688 000;662 000;637 000;;;;;;;0;0;0;0;0;0;;;;;;
27;НОВЫЙ СИМВОЛ (АО), БАНК;370;"УНИВЕРСАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК ГУМАНИТАРНЫХ ИНВЕСТИЦИЙ ""НОВЫЙ СИМВОЛ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";123007, г. Москва, проезд Силикатный 2-Й, д. 8;Хамчич Максим Александрович;09.08.1990;28,5;;Ликвидируется;044525209;Москва;Непубличные акционерные общества;Частная собственность;58 760 000;;Находится в стадии ликвидации от 07.05.2018, Отозвана Генеральная лицензия на осуществление банковских операций от 27.11.2017;2 831 219 000;3 180 209 000;3 549 173 000;3 337 625 000;3 211 140 000;3 145 266 000;3 167 491 000;2 223 423 000;1 981 866 000;;;;794 755 000;869 281 000;1 168 111 000;1 122 471 000;1 020 803 000;731 411 000;783 379 000;112 469 000;101 247 000;;;;318 216 000;364 570 000;431 742 000;237 920 000;245 935 000;175 789 000;341 533 000;73 822 000;37 574 000;;;;24 209 000;22 556 000;25 280 000;20 436 000;23 976 000;22 252 000;20 432 000;25 547 000;4 000;;;;780 261 000;774 313 000;818 534 000;818 990 000;816 942 000;911 504 000;880 935 000;1 237 967 000;1 116 877 000;;;;390 220 000;383 540 000;413 992 000;415 480 000;406 324 000;435 210 000;411 577 000;418 923 000;386 167 000;;;;274 475 000;271 707 000;283 111 000;282 079 000;289 187 000;356 294 000;356 358 000;706 044 000;700 710 000;;;;115 566 000;119 066 000;121 431 000;121 431 000;121 431 000;120 000 000;113 000 000;113 000 000;30 000 000;;;;233 371 000;415 359 000;414 552 000;414 031 000;413 141 000;412 427 000;411 945 000;411 394 000;406 779 000;;;;0;0;0;0;0;0;0;0;0;;;
28;НКБ, ООО КБ;2942;"КОММЕРЧЕСКИЙ БАНК ""НКБ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";105064, г. Москва, ул. Земляной Вал, д. 34А стр. 1;Свистунов Аркадий Николаевич;29.06.1994;24,5;;Ликвидируется;044525179;Москва;Общества с ограниченной ответственностью;Частная собственность;60 000 000;;Находится в стадии ликвидации от 05.05.2017, Отозвана Лицензия на привлечение во вклады и размещение драгоценных металлов от 29.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;ВОЛОГДАБАНК, АО;992;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВОЛОГДАБАНК""";160001, Вологодская обл., г. Вологда, ул. Мира, д. 36;Морсков Дмитрий Геннадьевич;28.11.1990;28,0;;Ликвидируется;041909717;Вологодская область;Непубличные акционерные общества;Частная собственность;60 119 723;;Находится в стадии ликвидации от 31.01.2018, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 19.12.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;КЛИЕНТСКИЙ (АО), БАНК;2324;"БАНК ""КЛИЕНТСКИЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";119526, г. Москва, проспект Вернадского, д. 97 корп. 3;Ляненко Сергей Игоревич;29.04.1993;25,5;;Ликвидируется;044525932;Москва;Непубличные акционерные общества;Частная собственность;62 810 000;;Находится в стадии ликвидации от 16.11.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 03.07.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;ЕВРОСИБ БАНК, ОАО;594;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЕВРОСИБ БАНК""";196247, г. Санкт-Петербург, пл. Конституции, д. 3 корп. А офис 7Н;Шубин Герман Александрович;28.07.1992;26,5;;Ликвидируется;044030934;Санкт-Петербург;Публичные акционерные общества;Частная собственность;69 000 000;;Находится в стадии ликвидации от 26.11.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 07.07.2014, Решение о признании должника банкротом и открытии конкурсного производства от 08.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;КРЕДИТБАНКК, ОАО ККБ;1035;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КАЛМЫЦКИЙ КОММЕРЧЕСКИЙ БАНК ""КРЕДИТБАНК""";358000, Калмыкия респ., г. Элиста, ул. Им Ю.Нейман, д. 3А;Валлен Олег Эрлинович;29.11.1990;28,0;;Ликвидируется;048580724;Калмыкия (Республика);Публичные акционерные общества;Частная собственность;69 082 000;;Находится в стадии ликвидации от 10.03.2015, Отозвана Генеральная лицензия на осуществление банковских операций от 16.10.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
