Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
11;АНЕЛИК РУ, ООО КБ;3443;"КОММЕРЧЕСКИЙ БАНК ""АНЕЛИК РУ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125040, г. Москва, ул. Ямского Поля 1-Я, д. 19 корп. 1 офис 206;Леванов Виталий Алексеевич;05.09.2003;15,5;;Ликвидируется;044525616;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;19 000 000;;Находится в стадии ликвидации от 11.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;643 255 000;645 336 000;563 485 000;621 137 000;563 556 000;677 866 000;601 817 000;691 245 000;763 226 000;758 354 000;965 313 000;902 403 000;51 996 000;20 404 000;40 152 000;26 373 000;14 488 000;53 262 000;35 646 000;27 587 000;45 269 000;27 804 000;101 861 000;32 569 000;180 848 000;204 741 000;141 612 000;158 305 000;164 949 000;235 030 000;217 829 000;235 863 000;277 574 000;298 518 000;335 579 000;290 299 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;269 326 000;219 031 000;220 578 000;254 015 000;188 198 000;189 802 000;190 431 000;197 417 000;203 318 000;201 964 000;272 442 000;272 228 000;72 900 000;42 468 000;42 481 000;41 231 000;40 020 000;42 515 000;43 203 000;46 870 000;51 639 000;48 844 000;48 844 000;48 844 000;5 597 000;5 742 000;7 276 000;6 987 000;7 404 000;6 465 000;6 243 000;7 479 000;8 502 000;8 227 000;8 472 000;7 920 000;190 829 000;170 821 000;170 821 000;205 797 000;140 774 000;140 822 000;140 985 000;143 068 000;143 177 000;144 893 000;215 126 000;215 464 000;18 598 000;18 472 000;18 443 000;18 203 000;17 720 000;17 355 000;17 046 000;16 999 000;18 027 000;18 653 000;18 354 000;17 513 000;0;0;0;0;0;0;0;0;0;0;0;0
12;БАНК РБ, ООО;1910;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК РАЗВИТИЯ БИЗНЕСА""";650055, Кемеровская обл., г. Кемерово, проспект Ленина, д. 33 корп. 2 офис 311;Селезнев Михаил Игоревич;01.06.1992;26,5;;Ликвидируется;043207776;Кемеровская область;Общества с ограниченной ответственностью;Частная собственность;24 000 000;;Находится в стадии ликвидации от 18.11.2016;641 125 000;;;;;;;;;;;;30 217 000;;;;;;;;;;;;0;;;;;;;;;;;;10 181 000;;;;;;;;;;;;387 718 000;;;;;;;;;;;;89 068 000;;;;;;;;;;;;298 595 000;;;;;;;;;;;;55 000;;;;;;;;;;;;151 152 000;;;;;;;;;;;;10 181 000;;;;;;;;;;;
13;ДОНБАНК, ОАО КБ;2984;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК""";347810, Ростовская обл, г. Каменск-Шахтинский, проспект Карла Маркса, д. 31/33;Корнев Анатолий Анатольевич;19.07.1994;24,5;;Ликвидируется;046014339;Ростовская область;Публичные акционерные общества;Иная смешанная российская собственность;25 751 065;;Находится в стадии ликвидации от 28.03.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 31.01.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;СДБ (ООО), КОММЕРЧЕСКИЙ БАНК;3272;"КОММЕРЧЕСКИЙ БАНК ""САХАДАЙМОНДБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, пер. Колпачный, д. 9 корп. 1;Леванов Виталий Алексеевич;09.10.1995;23,5;;Ликвидируется;044525844;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;29 700 000;;Находится в стадии ликвидации от 07.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 01.03.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;МИЛБАНК, ООО КБ;3256;"КОММЕРЧЕСКИЙ БАНК ""МИЛБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Новослободская, д. 20;Валлен Олег Эрлинович;03.07.1995;23,5;;Ликвидируется;044525304;Москва;Общества с ограниченной ответственностью;Частная собственность;31 500 000;;Находится в стадии ликвидации от 06.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2016;4 378 257 000;4 187 681 000;4 461 368 000;5 029 475 000;5 393 162 000;5 619 853 000;5 916 825 000;6 174 299 000;6 427 902 000;6 440 102 000;6 955 967 000;7 614 168 000;311 601 000;265 818 000;165 378 000;580 164 000;603 742 000;616 250 000;462 083 000;503 504 000;410 403 000;438 460 000;465 536 000;691 650 000;32 719 000;30 246 000;34 822 000;30 923 000;39 733 000;27 880 000;43 927 000;26 873 000;28 380 000;30 701 000;46 228 000;46 836 000;538 231 000;451 380 000;433 470 000;382 666 000;365 169 000;353 072 000;331 100 000;321 130 000;295 301 000;295 740 000;227 047 000;215 611 000;3 271 214 000;3 218 088 000;3 510 887 000;3 714 411 000;3 972 843 000;4 277 139 000;4 708 173 000;4 959 210 000;5 200 930 000;5 242 612 000;5 728 226 000;6 002 700 000;2 827 114 000;2 915 230 000;3 219 634 000;3 270 589 000;3 555 003 000;3 809 013 000;4 182 684 000;4 317 075 000;4 500 275 000;4 301 209 000;4 889 135 000;4 710 998 000;231 137 000;230 246 000;205 058 000;176 493 000;149 570 000;134 880 000;110 097 000;115 295 000;113 890 000;123 704 000;155 735 000;156 145 000;58 469 000;535 000;535 000;52 136 000;19 277 000;26 212 000;138 575 000;252 140 000;314 463 000;544 870 000;462 341 000;404 901 000;42 019 000;41 811 000;41 563 000;41 320 000;41 079 000;40 928 000;40 690 000;40 481 000;40 371 000;40 156 000;40 194 000;71 625 000;0;0;10 512 000;10 635 000;0;0;0;0;0;0;0;0
16;КРОССИНВЕСТБАНК (ОАО), АКБ;2849;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРОССИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117105, г. Москва, набережная Новоданиловская, д. 4А(Бизнес-центр «Новоданиловский Дом»);Баклицкий Денис Николаевич;17.05.1994;24,5;;Ликвидируется;044525246;Москва;Публичные акционерные общества;Частная собственность;32 000 000;;Находится в стадии ликвидации от 01.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.04.2016;5 157 886 000;4 731 033 000;4 409 274 000;4 408 394 000;4 512 264 000;4 304 378 000;4 175 041 000;3 649 106 000;2 998 713 000;2 604 144 000;2 599 141 000;2 669 917 000;406 545 000;307 439 000;291 968 000;296 826 000;261 070 000;330 789 000;229 248 000;228 971 000;342 603 000;89 104 000;146 327 000;184 534 000;59 417 000;53 863 000;22 189 000;23 021 000;75 887 000;18 114 000;14 390 000;20 397 000;26 669 000;7 404 000;20 187 000;22 242 000;3 136 376 000;2 784 608 000;2 446 952 000;2 434 144 000;2 473 308 000;2 341 562 000;2 293 475 000;1 881 087 000;1 129 735 000;1 101 094 000;1 061 638 000;1 138 557 000;1 194 436 000;1 150 015 000;1 157 427 000;1 158 692 000;1 177 872 000;1 175 023 000;1 178 123 000;1 158 728 000;1 139 806 000;1 114 262 000;1 085 065 000;998 840 000;869 154 000;825 076 000;818 781 000;812 812 000;821 066 000;817 726 000;822 618 000;796 145 000;782 741 000;760 008 000;735 780 000;732 845 000;325 282 000;324 939 000;319 562 000;328 192 000;341 926 000;343 765 000;344 529 000;343 967 000;335 895 000;339 041 000;320 716 000;245 453 000;0;0;19 084 000;17 688 000;14 880 000;13 532 000;10 976 000;18 616 000;21 170 000;15 213 000;28 569 000;20 542 000;61 506 000;61 296 000;61 089 000;60 882 000;60 675 000;60 460 000;60 388 000;60 178 000;59 970 000;59 762 000;60 543 000;60 491 000;341 365 000;424 214 000;388 706 000;380 810 000;404 259 000;406 958 000;529 050 000;476 990 000;402 348 000;703 983 000;664 345 000;818 054 000
17;БАНК24.РУ (ОАО);2227;"""БАНК24.РУ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Тверская-Ямская 1-Я, д. 26;Сергеев Андрей Николаевич;19.11.1992;26,0;;Ликвидируется;044525093;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;32 200 000;;Находится в стадии ликвидации от 09.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;11 736 162 000;11 187 644 000;10 768 631 000;10 793 691 000;11 370 043 000;10 836 955 000;9 761 332 000;;;;;;2 693 707 000;2 797 263 000;2 125 219 000;631 647 000;472 078 000;1 371 422 000;850 598 000;;;;;;1 145 404 000;712 102 000;1 007 679 000;808 981 000;752 945 000;655 864 000;640 231 000;;;;;;713 318 000;520 883 000;522 164 000;525 356 000;46 217 000;3 375 000;3 375 000;;;;;;3 262 451 000;3 287 434 000;3 449 024 000;3 771 713 000;4 738 767 000;6 357 063 000;4 768 364 000;;;;;;317 282 000;309 899 000;305 853 000;310 005 000;308 109 000;306 878 000;307 963 000;;;;;;582 193 000;570 738 000;537 800 000;522 872 000;511 601 000;496 276 000;487 024 000;;;;;;2 344 139 000;2 388 059 000;2 588 247 000;2 922 115 000;3 903 313 000;5 538 429 000;3 958 604 000;;;;;;978 987 000;973 289 000;964 282 000;960 689 000;957 758 000;958 484 000;975 571 000;;;;;;0;0;0;0;0;0;0;;;;;
18;НКО ПАРИТЕТ, ООО;1860;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПАРИТЕТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117209, г. Москва, ул. Зюзинская, д. 6 корп. 2(Бизнес-центр);Мащев Александр Борисович;23.03.1992;27,0;;Ликвидируется;044525143;Москва;Общества с ограниченной ответственностью;Частная собственность;33 500 000;;Находится в стадии ликвидации от 21.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 01.02.2014;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;
19;БАНК ПРЕМЬЕР КРЕДИТ, ПАО;1663;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ПРЕМЬЕР КРЕДИТ""";111250, г. Москва, ул. Солдатская, д. 8 корп. 1;Пастушенко Дмитрий Сергеевич;16.12.1991;27,0;;Ликвидируется;044525899;Москва;Публичные акционерные общества;Частная собственность;35 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017;1 047 079 000;1 124 662 000;1 108 107 000;1 126 524 000;1 124 506 000;1 229 951 000;1 226 481 000;1 416 002 000;1 552 071 000;1 639 676 000;1 610 171 000;1 635 258 000;36 027 000;61 654 000;40 183 000;50 600 000;45 929 000;62 387 000;54 755 000;107 457 000;102 806 000;213 565 000;33 319 000;59 191 000;326 309 000;350 018 000;365 858 000;254 365 000;191 714 000;149 687 000;96 867 000;234 962 000;256 988 000;226 234 000;239 237 000;214 196 000;29 011 000;26 505 000;26 130 000;26 249 000;36 574 000;36 762 000;32 353 000;32 079 000;31 834 000;26 751 000;21 461 000;21 877 000;616 604 000;648 135 000;619 192 000;742 380 000;755 626 000;799 073 000;861 919 000;888 273 000;968 765 000;1 057 236 000;1 097 559 000;1 195 696 000;239 195 000;257 058 000;254 361 000;357 324 000;352 634 000;481 825 000;477 517 000;588 539 000;639 744 000;661 067 000;727 763 000;659 004 000;268 009 000;268 857 000;271 323 000;191 062 000;186 204 000;231 410 000;253 510 000;263 782 000;273 973 000;281 777 000;285 937 000;302 827 000;1 267 000;21 147 000;1 147 000;120 866 000;170 813 000;40 863 000;95 892 000;952 000;21 048 000;81 192 000;51 359 000;201 665 000;10 247 000;10 011 000;9 414 000;9 252 000;9 044 000;9 606 000;9 533 000;9 971 000;10 076 000;9 787 000;12 006 000;11 861 000;0;0;0;0;0;0;0;0;0;0;0;0
20;МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК, ОАО;1203;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";170001, Тверская обл, г. Тверь, ул. Спартака, д. 47;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.12.1990;28,0;;Ликвидируется;042809990;Тверская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;36 000 000;;Находится в стадии ликвидации от 15.08.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 05.05.2011, Решение о признании должника банкротом и открытии конкурсного производства от 04.07.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;БАНК ЕКАТЕРИНИНСКИЙ, ПАО;2167;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРО-ПРОМЫШЛЕННЫЙ БАНК ЕКАТЕРИНИНСКИЙ""";115035, г. Москва, набережная Кадашёвская, д. 32/2 стр. 1;Баклицкий Денис Николаевич;30.11.1992;26,0;;Ликвидируется;044525244;Москва;Публичные акционерные общества;Частная собственность;39 870 000;;Находится в стадии ликвидации от 14.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.03.2016;1 723 313 000;1 908 833 000;1 621 143 000;1 609 287 000;1 611 694 000;1 850 701 000;1 806 345 000;1 890 679 000;1 857 082 000;1 783 094 000;1 641 192 000;1 738 882 000;89 057 000;318 390 000;81 312 000;117 672 000;78 267 000;67 777 000;90 227 000;102 999 000;82 062 000;76 083 000;72 953 000;43 724 000;88 762 000;92 986 000;28 281 000;27 691 000;21 699 000;44 748 000;30 886 000;32 166 000;36 874 000;41 572 000;32 234 000;70 178 000;58 378 000;58 693 000;62 601 000;61 075 000;55 877 000;0;0;0;0;0;0;0;1 236 602 000;1 172 316 000;1 113 020 000;1 153 532 000;1 237 694 000;1 486 172 000;1 443 139 000;1 486 652 000;1 488 605 000;1 396 705 000;1 313 141 000;1 386 860 000;757 404 000;745 910 000;731 191 000;774 513 000;717 191 000;679 446 000;675 591 000;663 624 000;719 617 000;759 917 000;761 552 000;754 919 000;318 657 000;335 871 000;355 187 000;357 421 000;368 956 000;404 993 000;410 757 000;431 118 000;466 818 000;489 322 000;508 776 000;523 495 000;160 541 000;90 535 000;26 642 000;21 598 000;151 547 000;401 733 000;356 791 000;391 910 000;302 170 000;147 466 000;42 813 000;108 446 000;35 909 000;35 555 000;35 826 000;35 427 000;35 378 000;35 067 000;34 570 000;33 934 000;36 489 000;37 010 000;37 084 000;36 819 000;54 187 000;54 493 000;58 376 000;56 821 000;55 877 000;0;0;0;0;0;0;0
22;ЗЕРНОБАНК, АО;2337;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОБАНК""";656056, Алтайский кр, г. Барнаул, ул. Анатолия, д. 6;Майоров Денис Владимирович;03.12.1998;20,0;;Ликвидируется;040173754;Алтайский край;Непубличные акционерные общества;Частная собственность;40 146 000;;Находится в стадии ликвидации от 22.12.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;5 210 736 000;5 186 835 000;5 009 102 000;4 813 963 000;4 756 697 000;4 936 011 000;5 081 357 000;5 002 324 000;5 064 892 000;4 935 533 000;4 623 888 000;4 664 324 000;398 279 000;371 359 000;155 689 000;194 201 000;132 074 000;134 582 000;254 332 000;169 492 000;279 440 000;193 290 000;113 360 000;152 114 000;254 164 000;289 461 000;283 953 000;105 690 000;88 143 000;181 016 000;190 287 000;193 868 000;263 480 000;209 809 000;60 768 000;32 853 000;202 000;202 000;1 132 000;721 000;2 346 000;202 000;4 199 000;40 399 000;36 098 000;94 000;94 000;94 000;4 174 386 000;4 128 992 000;4 212 557 000;4 167 355 000;4 151 115 000;4 212 840 000;4 298 210 000;4 223 070 000;4 191 648 000;4 169 147 000;3 980 728 000;3 935 242 000;3 799 862 000;3 763 930 000;3 833 138 000;3 780 993 000;3 752 233 000;3 802 249 000;3 882 888 000;3 812 192 000;3 778 223 000;3 750 155 000;3 552 219 000;3 509 430 000;361 069 000;352 816 000;368 382 000;376 534 000;390 263 000;403 181 000;411 121 000;410 878 000;413 425 000;418 992 000;428 509 000;425 812 000;0;0;0;0;0;0;0;0;0;0;0;0;139 518 000;139 368 000;138 760 000;138 246 000;137 763 000;136 345 000;64 741 000;65 007 000;53 736 000;54 186 000;149 898 000;207 038 000;0;0;0;519 000;2 144 000;0;3 997 000;40 197 000;36 004 000;0;0;0
23;МИГОМ, НКО ЗАО;3323;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИГОМ""";119334, г. Москва, проезд Донской 5-Й, д. 21Б стр. 10;Леванов Виталий Алексеевич;26.12.1997;21,0;;Ликвидируется;044525100;Москва;Непубличные акционерные общества;Частная собственность;50 752 500;;Находится в стадии ликвидации от 22.09.2015;439 893 000;;;;;;;;;;;;6 438 000;;;;;;;;;;;;403 326 000;;;;;;;;;;;;0;;;;;;;;;;;;160 000;;;;;;;;;;;;160 000;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;1 575 000;;;;;;;;;;;;0;;;;;;;;;;;
24;ЛИДЕР, НКО АО;3304;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИДЕР""";127015, г. Москва, ул. Бутырская, д. 77(Бизнес-центр «Диагональ Хаус»);Коваль Андрей Михайлович;05.09.1996;22,5;;Ликвидируется;044525497;Москва;Непубличные акционерные общества;Частная собственность;52 000 000;;Находится в стадии ликвидации от 15.08.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте для расчётных небанковских кредитных организаций от 13.04.2018;609 518 000;665 354 000;1 246 016 000;1 649 279 000;1 744 091 000;1 474 025 000;1 490 265 000;924 098 000;786 689 000;746 309 000;1 099 800 000;565 874 000;241 952 000;213 062 000;726 257 000;965 999 000;1 037 890 000;865 458 000;780 885 000;329 411 000;349 560 000;353 333 000;439 670 000;194 317 000;315 845 000;397 479 000;465 403 000;626 850 000;636 430 000;542 059 000;630 052 000;522 335 000;365 792 000;320 485 000;603 882 000;302 338 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22 529 000;22 533 000;22 444 000;22 122 000;23 228 000;25 473 000;24 607 000;24 468 000;25 126 000;24 628 000;24 062 000;23 702 000;0;0;0;0;0;0;0;0;0;0;0;0
