Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Комментарий;Важная информация;2013 - 2мес., Чистые активы, RUB;2013 - 3мес., Чистые активы, RUB;2013 - 4мес., Чистые активы, RUB;2013 - 5мес., Чистые активы, RUB;2013 - 6мес., Чистые активы, RUB;2013 - 7мес., Чистые активы, RUB;2013 - 8мес., Чистые активы, RUB;2013 - 9мес., Чистые активы, RUB;2013 - 10мес., Чистые активы, RUB;2013 - 11мес., Чистые активы, RUB;2013 - 12мес., Чистые активы, RUB;2014 - 1мес., Чистые активы, RUB;2013 - 2мес., Счета в Банке России, RUB;2013 - 3мес., Счета в Банке России, RUB;2013 - 4мес., Счета в Банке России, RUB;2013 - 5мес., Счета в Банке России, RUB;2013 - 6мес., Счета в Банке России, RUB;2013 - 7мес., Счета в Банке России, RUB;2013 - 8мес., Счета в Банке России, RUB;2013 - 9мес., Счета в Банке России, RUB;2013 - 10мес., Счета в Банке России, RUB;2013 - 11мес., Счета в Банке России, RUB;2013 - 12мес., Счета в Банке России, RUB;2014 - 1мес., Счета в Банке России, RUB;2013 - 2мес., Коррсчета (НОСТРО), RUB;2013 - 3мес., Коррсчета (НОСТРО), RUB;2013 - 4мес., Коррсчета (НОСТРО), RUB;2013 - 5мес., Коррсчета (НОСТРО), RUB;2013 - 6мес., Коррсчета (НОСТРО), RUB;2013 - 7мес., Коррсчета (НОСТРО), RUB;2013 - 8мес., Коррсчета (НОСТРО), RUB;2013 - 9мес., Коррсчета (НОСТРО), RUB;2013 - 10мес., Коррсчета (НОСТРО), RUB;2013 - 11мес., Коррсчета (НОСТРО), RUB;2013 - 12мес., Коррсчета (НОСТРО), RUB;2014 - 1мес., Коррсчета (НОСТРО), RUB;2013 - 2мес., Ценные бумаги, RUB;2013 - 3мес., Ценные бумаги, RUB;2013 - 4мес., Ценные бумаги, RUB;2013 - 5мес., Ценные бумаги, RUB;2013 - 6мес., Ценные бумаги, RUB;2013 - 7мес., Ценные бумаги, RUB;2013 - 8мес., Ценные бумаги, RUB;2013 - 9мес., Ценные бумаги, RUB;2013 - 10мес., Ценные бумаги, RUB;2013 - 11мес., Ценные бумаги, RUB;2013 - 12мес., Ценные бумаги, RUB;2014 - 1мес., Ценные бумаги, RUB;2013 - 2мес., Кредиты, RUB;2013 - 3мес., Кредиты, RUB;2013 - 4мес., Кредиты, RUB;2013 - 5мес., Кредиты, RUB;2013 - 6мес., Кредиты, RUB;2013 - 7мес., Кредиты, RUB;2013 - 8мес., Кредиты, RUB;2013 - 9мес., Кредиты, RUB;2013 - 10мес., Кредиты, RUB;2013 - 11мес., Кредиты, RUB;2013 - 12мес., Кредиты, RUB;2014 - 1мес., Кредиты, RUB;2013 - 2мес., Кредиты организациям, RUB;2013 - 3мес., Кредиты организациям, RUB;2013 - 4мес., Кредиты организациям, RUB;2013 - 5мес., Кредиты организациям, RUB;2013 - 6мес., Кредиты организациям, RUB;2013 - 7мес., Кредиты организациям, RUB;2013 - 8мес., Кредиты организациям, RUB;2013 - 9мес., Кредиты организациям, RUB;2013 - 10мес., Кредиты организациям, RUB;2013 - 11мес., Кредиты организациям, RUB;2013 - 12мес., Кредиты организациям, RUB;2014 - 1мес., Кредиты организациям, RUB;2013 - 2мес., Кредиты физическим лицам, RUB;2013 - 3мес., Кредиты физическим лицам, RUB;2013 - 4мес., Кредиты физическим лицам, RUB;2013 - 5мес., Кредиты физическим лицам, RUB;2013 - 6мес., Кредиты физическим лицам, RUB;2013 - 7мес., Кредиты физическим лицам, RUB;2013 - 8мес., Кредиты физическим лицам, RUB;2013 - 9мес., Кредиты физическим лицам, RUB;2013 - 10мес., Кредиты физическим лицам, RUB;2013 - 11мес., Кредиты физическим лицам, RUB;2013 - 12мес., Кредиты физическим лицам, RUB;2014 - 1мес., Кредиты физическим лицам, RUB;2013 - 2мес., Кредиты другим банкам (МБК), RUB;2013 - 3мес., Кредиты другим банкам (МБК), RUB;2013 - 4мес., Кредиты другим банкам (МБК), RUB;2013 - 5мес., Кредиты другим банкам (МБК), RUB;2013 - 6мес., Кредиты другим банкам (МБК), RUB;2013 - 7мес., Кредиты другим банкам (МБК), RUB;2013 - 8мес., Кредиты другим банкам (МБК), RUB;2013 - 9мес., Кредиты другим банкам (МБК), RUB;2013 - 10мес., Кредиты другим банкам (МБК), RUB;2013 - 11мес., Кредиты другим банкам (МБК), RUB;2013 - 12мес., Кредиты другим банкам (МБК), RUB;2014 - 1мес., Кредиты другим банкам (МБК), RUB;2013 - 2мес., Основные средства, RUB;2013 - 3мес., Основные средства, RUB;2013 - 4мес., Основные средства, RUB;2013 - 5мес., Основные средства, RUB;2013 - 6мес., Основные средства, RUB;2013 - 7мес., Основные средства, RUB;2013 - 8мес., Основные средства, RUB;2013 - 9мес., Основные средства, RUB;2013 - 10мес., Основные средства, RUB;2013 - 11мес., Основные средства, RUB;2013 - 12мес., Основные средства, RUB;2014 - 1мес., Основные средства, RUB;2013 - 2мес., Учтённые векселя, RUB;2013 - 3мес., Учтённые векселя, RUB;2013 - 4мес., Учтённые векселя, RUB;2013 - 5мес., Учтённые векселя, RUB;2013 - 6мес., Учтённые векселя, RUB;2013 - 7мес., Учтённые векселя, RUB;2013 - 8мес., Учтённые векселя, RUB;2013 - 9мес., Учтённые векселя, RUB;2013 - 10мес., Учтённые векселя, RUB;2013 - 11мес., Учтённые векселя, RUB;2013 - 12мес., Учтённые векселя, RUB;2014 - 1мес., Учтённые векселя, RUB
11;АНЕЛИК РУ, ООО КБ;3443;"КОММЕРЧЕСКИЙ БАНК ""АНЕЛИК РУ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";125040, г. Москва, ул. Ямского Поля 1-Я, д. 19 корп. 1 офис 206;Леванов Виталий Алексеевич;05.09.2003;15,5;;Ликвидируется;044525616;Москва;Общества с ограниченной ответственностью;Собственность иностранных юридических лиц;19 000 000;;Находится в стадии ликвидации от 11.01.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 09.08.2017;818 451 000;778 503 000;795 418 000;756 368 000;738 516 000;749 125 000;799 069 000;783 315 000;757 522 000;732 872 000;825 008 000;718 854 000;52 628 000;26 548 000;27 173 000;56 122 000;47 985 000;36 245 000;32 371 000;51 466 000;44 633 000;23 613 000;64 490 000;51 796 000;314 869 000;295 541 000;362 273 000;272 489 000;345 463 000;347 703 000;406 975 000;264 261 000;286 558 000;271 421 000;286 414 000;222 301 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;3 600 000;217 158 000;217 779 000;186 450 000;224 995 000;186 253 000;186 641 000;186 559 000;255 238 000;254 251 000;256 052 000;285 650 000;288 545 000;30 620 000;30 996 000;0;37 591 000;39 123 000;39 139 000;39 482 000;38 491 000;38 153 000;39 428 000;68 948 000;71 941 000;5 834 000;6 070 000;5 731 000;6 677 000;6 374 000;6 745 000;6 314 000;6 003 000;5 361 000;5 862 000;5 949 000;5 793 000;180 704 000;180 713 000;180 719 000;180 727 000;140 756 000;140 757 000;140 763 000;210 744 000;210 737 000;210 762 000;210 753 000;210 811 000;15 210 000;15 177 000;15 232 000;16 310 000;16 926 000;17 483 000;17 529 000;17 169 000;16 957 000;16 864 000;17 767 000;17 889 000;0;0;0;0;0;0;0;0;0;0;0;0
12;БАНК РБ, ООО;1910;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАНК РАЗВИТИЯ БИЗНЕСА""";650055, Кемеровская обл., г. Кемерово, проспект Ленина, д. 33 корп. 2 офис 311;Селезнев Михаил Игоревич;01.06.1992;26,5;;Ликвидируется;043207776;Кемеровская область;Общества с ограниченной ответственностью;Частная собственность;24 000 000;;Находится в стадии ликвидации от 18.11.2016;685 688 000;651 831 000;650 166 000;681 758 000;667 673 000;680 732 000;741 528 000;710 143 000;714 220 000;729 549 000;683 410 000;677 935 000;49 015 000;29 146 000;31 265 000;61 965 000;55 718 000;45 971 000;101 233 000;70 756 000;82 831 000;126 191 000;18 784 000;48 686 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;39 000;0;0;0;0;0;0;0;0;0;0;0;0;10 042 000;10 115 000;419 089 000;416 353 000;413 985 000;420 443 000;436 382 000;440 705 000;439 412 000;447 532 000;431 724 000;402 614 000;435 374 000;407 672 000;14 127 000;13 808 000;16 348 000;19 577 000;23 381 000;29 165 000;31 801 000;69 131 000;74 516 000;68 545 000;97 334 000;90 473 000;404 962 000;402 490 000;397 582 000;400 811 000;412 946 000;411 485 000;407 556 000;378 346 000;357 153 000;334 014 000;337 985 000;317 144 000;0;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;55 000;134 736 000;134 597 000;134 502 000;135 716 000;137 587 000;137 448 000;137 301 000;137 111 000;136 920 000;136 775 000;150 139 000;150 198 000;0;0;0;0;0;0;0;0;0;0;10 042 000;10 115 000
13;ДОНБАНК, ОАО КБ;2984;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО КОММЕРЧЕСКИЙ БАНК ""ДОНСКОЙ ИНВЕСТИЦИОННЫЙ БАНК""";347810, Ростовская обл, г. Каменск-Шахтинский, проспект Карла Маркса, д. 31/33;Корнев Анатолий Анатольевич;19.07.1994;24,5;;Ликвидируется;046014339;Ростовская область;Публичные акционерные общества;Иная смешанная российская собственность;25 751 065;;Находится в стадии ликвидации от 28.03.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 21.12.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 31.01.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;СДБ (ООО), КОММЕРЧЕСКИЙ БАНК;3272;"КОММЕРЧЕСКИЙ БАНК ""САХАДАЙМОНДБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";101000, г. Москва, пер. Колпачный, д. 9 корп. 1;Леванов Виталий Алексеевич;09.10.1995;23,5;;Ликвидируется;044525844;Москва;Общества с ограниченной ответственностью;Смешанная российская собственность с долей собственности субъектов Российской Федерации;29 700 000;;Находится в стадии ликвидации от 07.04.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 30.09.2010, Решение о признании банка банкротом (о принудительной ликвидации) от 01.03.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;МИЛБАНК, ООО КБ;3256;"КОММЕРЧЕСКИЙ БАНК ""МИЛБАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";127055, г. Москва, ул. Новослободская, д. 20;Валлен Олег Эрлинович;03.07.1995;23,5;;Ликвидируется;044525304;Москва;Общества с ограниченной ответственностью;Частная собственность;31 500 000;;Находится в стадии ликвидации от 06.06.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 26.02.2016;3 430 234 000;3 455 352 000;3 466 106 000;3 652 322 000;4 101 327 000;4 042 998 000;4 138 151 000;3 959 843 000;4 020 860 000;3 859 164 000;3 871 834 000;4 176 215 000;97 605 000;96 951 000;88 714 000;99 775 000;501 677 000;232 741 000;152 390 000;166 531 000;142 944 000;137 779 000;141 392 000;340 551 000;21 694 000;36 467 000;101 515 000;80 708 000;69 169 000;94 866 000;88 108 000;88 317 000;72 998 000;70 793 000;25 519 000;22 799 000;738 027 000;688 169 000;721 177 000;693 886 000;665 057 000;734 068 000;729 582 000;746 869 000;756 244 000;720 021 000;624 722 000;606 367 000;2 350 392 000;2 407 441 000;2 345 818 000;2 588 682 000;2 634 186 000;2 771 952 000;2 939 977 000;2 740 201 000;2 848 246 000;2 669 590 000;2 880 710 000;2 994 839 000;1 987 289 000;2 019 501 000;2 042 472 000;2 094 204 000;2 330 343 000;2 286 266 000;2 311 130 000;2 288 755 000;2 403 401 000;2 403 711 000;2 579 284 000;2 629 307 000;267 016 000;277 709 000;248 983 000;254 631 000;257 596 000;249 165 000;251 897 000;254 964 000;232 809 000;215 219 000;251 607 000;209 253 000;58 589 000;103 150 000;27 699 000;148 928 000;0;125 000 000;182 692 000;109 092 000;92 492 000;498 000;491 000;10 526 000;44 777 000;44 480 000;44 193 000;44 311 000;44 009 000;43 735 000;43 456 000;43 175 000;43 012 000;42 779 000;42 528 000;42 273 000;93 888 000;48 076 000;95 871 000;88 814 000;33 264 000;74 682 000;66 307 000;51 741 000;27 992 000;0;0;0
16;КРОССИНВЕСТБАНК (ОАО), АКБ;2849;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""КРОССИНВЕСТБАНК"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";117105, г. Москва, набережная Новоданиловская, д. 4А(Бизнес-центр «Новоданиловский Дом»);Баклицкий Денис Николаевич;17.05.1994;24,5;;Ликвидируется;044525246;Москва;Публичные акционерные общества;Частная собственность;32 000 000;;Находится в стадии ликвидации от 01.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 11.04.2016;3 438 713 000;3 956 591 000;4 191 940 000;4 792 931 000;4 989 021 000;5 870 086 000;6 091 129 000;6 420 182 000;6 520 566 000;6 488 804 000;6 249 653 000;5 751 226 000;341 659 000;321 400 000;307 842 000;298 738 000;326 677 000;345 632 000;468 676 000;384 133 000;423 507 000;380 255 000;421 004 000;470 102 000;75 036 000;112 083 000;37 352 000;40 863 000;55 505 000;54 270 000;44 892 000;92 062 000;39 303 000;62 204 000;56 424 000;62 381 000;1 544 080 000;2 085 430 000;2 403 324 000;2 962 137 000;3 040 130 000;3 920 770 000;4 058 789 000;4 297 285 000;3 926 132 000;3 836 929 000;3 671 257 000;3 654 077 000;1 246 444 000;1 207 065 000;1 204 688 000;1 225 701 000;1 247 204 000;1 253 197 000;1 253 194 000;1 335 149 000;1 836 902 000;1 838 626 000;1 680 118 000;1 173 595 000;933 672 000;895 175 000;888 451 000;909 323 000;930 695 000;955 291 000;956 882 000;1 042 291 000;1 554 904 000;1 556 134 000;1 399 284 000;902 099 000;312 772 000;311 890 000;316 237 000;316 378 000;316 509 000;297 906 000;296 312 000;292 858 000;281 998 000;282 492 000;280 834 000;271 496 000;0;0;0;0;0;0;0;0;0;0;0;0;1 555 000;1 526 000;1 500 000;1 475 000;1 450 000;1 425 000;1 400 000;1 707 000;1 883 000;1 856 000;61 925 000;61 715 000;145 040 000;194 483 000;248 750 000;289 550 000;289 445 000;244 806 000;301 794 000;324 772 000;325 950 000;350 479 000;393 145 000;339 254 000
17;БАНК24.РУ (ОАО);2227;"""БАНК24.РУ"" (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125047, г. Москва, ул. Тверская-Ямская 1-Я, д. 26;Сергеев Андрей Николаевич;19.11.1992;26,0;;Ликвидируется;044525093;Москва;Публичные акционерные общества;Совместная частная и иностранная собственность;32 200 000;;Находится в стадии ликвидации от 09.12.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 16.09.2014;11 384 185 000;11 894 192 000;11 470 934 000;12 037 447 000;12 724 250 000;12 755 536 000;13 567 754 000;13 993 765 000;14 495 665 000;14 075 034 000;12 293 365 000;12 878 544 000;421 992 000;999 855 000;365 764 000;587 425 000;514 709 000;596 354 000;1 115 795 000;2 220 432 000;3 564 309 000;4 025 350 000;3 045 731 000;4 444 114 000;636 907 000;1 024 801 000;1 268 392 000;1 074 216 000;1 001 380 000;920 984 000;1 361 414 000;1 325 109 000;1 399 727 000;1 457 536 000;1 564 914 000;1 041 257 000;1 755 696 000;1 580 581 000;1 577 586 000;1 579 602 000;1 608 666 000;1 638 947 000;1 641 573 000;1 630 097 000;1 475 140 000;1 476 964 000;460 609 000;462 064 000;5 379 266 000;5 159 647 000;5 024 430 000;5 257 267 000;5 587 919 000;5 753 152 000;5 609 570 000;4 925 499 000;4 055 099 000;3 267 886 000;2 690 364 000;2 476 631 000;263 441 000;271 563 000;145 265 000;147 901 000;139 045 000;146 253 000;228 821 000;271 043 000;271 112 000;323 854 000;324 178 000;315 388 000;940 466 000;913 314 000;905 120 000;886 247 000;867 716 000;836 584 000;814 247 000;788 291 000;672 417 000;632 691 000;606 079 000;601 831 000;4 141 300 000;3 941 300 000;3 941 300 000;4 191 300 000;4 550 300 000;4 740 300 000;4 540 300 000;3 840 300 000;3 090 300 000;2 290 300 000;1 740 300 000;1 540 300 000;681 810 000;673 393 000;671 898 000;665 415 000;664 460 000;663 493 000;658 170 000;658 517 000;1 035 237 000;949 540 000;991 839 000;982 937 000;0;0;0;0;0;0;0;0;0;0;0;0
18;НКО ПАРИТЕТ, ООО;1860;"НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ПАРИТЕТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";117209, г. Москва, ул. Зюзинская, д. 6 корп. 2(Бизнес-центр);Мащев Александр Борисович;23.03.1992;27,0;;Ликвидируется;044525143;Москва;Общества с ограниченной ответственностью;Частная собственность;33 500 000;;Находится в стадии ликвидации от 21.02.2014, Решение о признании должника банкротом и открытии конкурсного производства от 01.02.2014;89 317 000;91 539 000;91 050 000;88 391 000;88 939 000;;;;;;;;4 749 000;6 762 000;8 357 000;7 971 000;8 498 000;0;0;0;0;0;0;0;444 000;424 000;404 000;383 000;0;0;0;0;0;0;0;0;6 450 000;6 411 000;6 380 000;6 380 000;6 350 000;0;0;0;0;0;0;0;18 729 000;12 711 000;12 249 000;11 774 000;11 317 000;0;0;0;0;0;0;0;13 000;13 000;13 000;13 000;13 000;0;0;0;0;0;0;0;18 716 000;12 698 000;12 236 000;11 761 000;11 304 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46 305 000;53 409 000;53 361 000;53 273 000;53 227 000;0;0;0;0;0;0;0;6 052 000;6 053 000;6 052 000;6 052 000;6 052 000;0;0;0;0;0;0;0
19;БАНК ПРЕМЬЕР КРЕДИТ, ПАО;1663;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК ПРЕМЬЕР КРЕДИТ""";111250, г. Москва, ул. Солдатская, д. 8 корп. 1;Пастушенко Дмитрий Сергеевич;16.12.1991;27,0;;Ликвидируется;044525899;Москва;Публичные акционерные общества;Частная собственность;35 000 000;;Находится в стадии ликвидации от 15.09.2017, Отозвана Лицензия на привлечение во вклады денежных средств физических лиц в рублях и иностранной валюте от 10.07.2017;733 920 000;705 338 000;482 332 000;479 005 000;469 921 000;464 430 000;425 991 000;509 646 000;603 652 000;737 063 000;1 148 697 000;1 166 315 000;2 487 000;2 778 000;6 171 000;5 790 000;1 758 000;1 942 000;5 030 000;608 000;26 744 000;24 488 000;96 585 000;67 235 000;9 190 000;8 300 000;8 011 000;8 232 000;10 685 000;41 320 000;54 974 000;185 599 000;95 015 000;102 858 000;239 359 000;332 572 000;12 854 000;624 000;624 000;624 000;624 000;624 000;624 000;140 559 000;160 801 000;191 712 000;120 541 000;51 495 000;581 075 000;574 655 000;357 201 000;354 191 000;363 909 000;328 391 000;336 324 000;150 369 000;281 181 000;368 240 000;630 443 000;627 621 000;63 075 000;62 655 000;57 201 000;54 191 000;48 909 000;48 391 000;30 324 000;30 324 000;30 324 000;106 545 000;214 147 000;253 701 000;0;0;0;0;0;0;0;80 045 000;250 062 000;260 875 000;274 383 000;265 580 000;518 000 000;512 000 000;300 000 000;300 000 000;315 000 000;280 000 000;306 000 000;40 000 000;795 000;820 000;485 000;206 000;89 917 000;89 812 000;89 611 000;89 424 000;79 540 000;79 367 000;7 052 000;8 368 000;8 358 000;8 326 000;10 532 000;10 379 000;0;0;0;0;0;0;0;0;0;0;0;0
20;МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК, ОАО;1203;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МЕЖДУНАРОДНЫЙ ТОРГОВО-ПРОМЫШЛЕННЫЙ БАНК""";170001, Тверская обл, г. Тверь, ул. Спартака, д. 47;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;14.12.1990;28,0;;Ликвидируется;042809990;Тверская область;Публичные акционерные общества;Смешанная российская собственность с долей федеральной собственности;36 000 000;;Находится в стадии ликвидации от 15.08.2011, Отозвана Генеральная лицензия на осуществление банковских операций от 05.05.2011, Решение о признании должника банкротом и открытии конкурсного производства от 04.07.2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;БАНК ЕКАТЕРИНИНСКИЙ, ПАО;2167;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГРО-ПРОМЫШЛЕННЫЙ БАНК ЕКАТЕРИНИНСКИЙ""";115035, г. Москва, набережная Кадашёвская, д. 32/2 стр. 1;Баклицкий Денис Николаевич;30.11.1992;26,0;;Ликвидируется;044525244;Москва;Публичные акционерные общества;Частная собственность;39 870 000;;Находится в стадии ликвидации от 14.07.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 17.03.2016;1 361 872 000;1 297 436 000;1 422 572 000;1 353 077 000;1 514 251 000;1 551 247 000;1 638 427 000;1 802 307 000;1 766 237 000;1 710 919 000;2 073 432 000;1 759 849 000;100 243 000;59 399 000;81 156 000;57 899 000;63 775 000;112 903 000;91 677 000;113 723 000;99 303 000;110 997 000;400 268 000;89 317 000;71 480 000;75 593 000;45 690 000;35 072 000;58 409 000;100 224 000;112 161 000;123 028 000;126 311 000;125 686 000;108 926 000;119 922 000;109 003 000;166 295 000;208 526 000;179 772 000;153 041 000;112 966 000;113 960 000;91 826 000;56 054 000;56 733 000;14 122 000;38 717 000;928 918 000;834 070 000;927 462 000;922 600 000;1 059 955 000;1 059 924 000;1 139 649 000;1 287 995 000;1 273 774 000;1 231 007 000;1 302 290 000;1 301 581 000;450 874 000;466 745 000;586 068 000;585 696 000;701 762 000;684 073 000;708 097 000;743 652 000;757 356 000;735 852 000;729 194 000;699 254 000;219 676 000;228 906 000;243 455 000;235 657 000;242 236 000;236 233 000;237 895 000;235 785 000;257 891 000;271 504 000;284 005 000;286 798 000;258 368 000;138 419 000;97 939 000;101 247 000;115 957 000;139 618 000;193 657 000;308 558 000;258 527 000;223 651 000;289 091 000;315 529 000;37 289 000;37 035 000;37 607 000;37 303 000;36 047 000;37 159 000;37 052 000;37 048 000;37 082 000;36 472 000;36 265 000;35 931 000;104 565 000;161 831 000;204 035 000;175 256 000;148 774 000;108 676 000;109 650 000;87 491 000;51 698 000;52 355 000;9 956 000;34 552 000
22;ЗЕРНОБАНК, АО;2337;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЗЕРНОБАНК""";656056, Алтайский кр, г. Барнаул, ул. Анатолия, д. 6;Майоров Денис Владимирович;03.12.1998;20,0;;Ликвидируется;040173754;Алтайский край;Непубличные акционерные общества;Частная собственность;40 146 000;;Находится в стадии ликвидации от 22.12.2015, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.09.2015;5 153 536 000;5 218 647 000;5 259 585 000;5 674 148 000;5 368 529 000;5 249 274 000;5 308 950 000;5 465 691 000;5 470 487 000;5 396 728 000;5 280 890 000;5 218 952 000;411 692 000;405 475 000;412 305 000;810 828 000;451 697 000;446 616 000;398 152 000;451 792 000;478 407 000;647 613 000;495 272 000;298 954 000;81 941 000;91 587 000;64 696 000;69 007 000;51 373 000;41 371 000;49 170 000;88 982 000;38 299 000;107 484 000;264 900 000;349 762 000;302 000;202 000;202 000;202 000;1 430 000;202 000;202 000;3 146 000;202 000;2 336 000;202 000;202 000;4 337 987 000;4 410 495 000;4 475 706 000;4 277 710 000;4 557 322 000;4 431 159 000;4 523 809 000;4 483 570 000;4 531 827 000;4 215 770 000;4 164 784 000;4 205 445 000;3 749 205 000;3 841 411 000;3 869 228 000;3 773 476 000;3 824 919 000;3 790 124 000;3 886 902 000;3 799 809 000;3 798 319 000;3 836 446 000;3 780 023 000;3 821 463 000;374 282 000;364 584 000;381 978 000;389 734 000;397 903 000;386 535 000;382 407 000;379 261 000;369 217 000;365 242 000;370 888 000;370 318 000;200 000 000;190 000 000;210 000 000;100 000 000;320 000 000;240 000 000;240 000 000;290 000 000;350 000 000;0;0;0;52 952 000;52 140 000;51 688 000;50 223 000;49 562 000;48 975 000;48 308 000;142 437 000;141 708 000;141 225 000;140 545 000;140 136 000;100 000;0;0;0;269 000;0;0;2 944 000;0;2 134 000;0;0
