index;year;month;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;Чистые активы, RUB;Счета в Банке России, RUB;Коррсчета (НОСТРО), RUB;Ценные бумаги, RUB;Кредиты, RUB;Кредиты организациям, RUB;Кредиты физическим лицам, RUB;Кредиты другим банкам (МБК), RUB;Основные средства, RUB;Учтённые векселя, RUB;Прибыль (убыток) до налогообложения, RUB;Коррсчета (ЛОРО), RUB;Кредиты других банков (МБК), RUB;Средства клиентов, RUB;Средства организаций на расчетных счетах, RUB;Депозиты юридических лиц, RUB;Вклады физических лиц, RUB;Облигации, RUB;Векселя, RUB;Резервы на возможные потери, RUB;Капитал, RUB;Коэффициент покрытия Кредитного портфеля, %;Коэффициент обеспечения Кредитного портфеля, %;Коэффициент просроченной задолженности в Кредитном портфеле, %;Рентабельность активов-нетто (ROA), %;Рентабельность собственного капитала (ROE), %
41;2016;8;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 719 926 000;22 471 000;10 103 000;0;2 990 579 000;2 599 050 000;51 714 000;330 000 000;188 122 000;0;-410 102 000;0;0;587 012 000;30 934 000;547 159 000;8 919 000;0;0;1 764 919 000;1 250 808 000;43,87%;17,50%;5,89%;-2,58%;-6,22%
41;2016;9;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 699 250 000;15 563 000;3 209 000;0;2 957 414 000;2 551 050 000;51 549 000;345 000 000;202 821 000;0;-522 430 000;0;0;613 803 000;52 698 000;552 659 000;8 446 000;0;0;1 827 353 000;1 128 675 000;47,15%;17,87%;5,24%;-3,79%;-9,34%
41;2016;10;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 710 598 000;20 799 000;9 886 000;0;2 955 252 000;2 583 865 000;51 387 000;320 000 000;208 027 000;0;-465 350 000;0;0;617 508 000;100 865 000;515 059 000;1 584 000;0;0;1 810 105 000;1 150 484 000;47,20%;17,89%;15,92%;-5,09%;-12,92%
41;2016;11;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 554 656 000;18 311 000;9 816 000;0;2 817 988 000;2 544 356 000;52 431 000;220 000 000;211 435 000;0;-478 719 000;0;0;493 684 000;91 096 000;400 996 000;1 592 000;0;0;1 809 409 000;1 123 068 000;46,56%;18,91%;16,16%;-6,40%;-16,81%
41;2016;12;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 464 979 000;163 879 000;8 206 000;0;2 586 547 000;2 538 484 000;44 062 000;0;213 919 000;0;-543 423 000;0;0;397 370 000;51 897 000;343 221 000;2 252 000;0;0;2 166 312 000;1 011 493 000;56,82%;18,41%;16,38%;-7,69%;-20,83%
41;2017;1;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 631 983 000;12 477 000;10 972 000;0;2 827 892 000;2 484 030 000;42 417 000;300 000 000;191 943 000;0;407 681 000;0;0;411 803 000;104 436 000;296 300 000;11 067 000;0;0;2 126 557 000;1 012 833 000;71,37%;13,41%;25,78%;7,52%;23,49%
41;2017;2;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 631 983 000;12 477 000;10 972 000;0;2 827 892 000;2 484 030 000;42 417 000;300 000 000;191 943 000;0;407 681 000;0;0;411 803 000;104 436 000;296 300 000;11 067 000;0;0;2 126 557 000;1 012 833 000;71,37%;13,41%;25,78%;7,52%;23,49%
41;2017;3;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 257 570 000;9 094 000;6 823 000;0;2 646 729 000;2 484 828 000;39 075 000;90 000 000;188 654 000;0;309 896 000;0;0;336 188 000;34 786 000;301 121 000;281 000;0;0;1 927 990 000;1 174 167 000;59,47%;16,14%;16,88%;-9,26%;-27,98%
41;2017;4;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 245 817 000;8 643 000;7 107 000;0;2 653 677 000;2 516 453 000;39 024 000;98 000 000;188 004 000;0;245 415 000;0;0;333 894 000;39 426 000;294 173 000;295 000;0;0;2 013 663 000;1 083 958 000;62,89%;15,94%;17,95%;-8,24%;-25,27%
41;2017;5;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 218 878 000;10 319 000;6 911 000;0;2 648 315 000;2 516 343 000;38 972 000;93 000 000;187 889 000;0;236 179 000;0;0;331 625 000;42 959 000;288 384 000;282 000;0;0;2 043 290 000;1 052 670 000;64,43%;15,94%;17,96%;-6,73%;-20,67%
41;2017;6;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 277 034 000;10 678 000;7 156 000;0;2 666 555 000;2 497 635 000;38 920 000;130 000 000;188 064 000;0;265 380 000;0;0;327 965 000;41 170 000;286 436 000;359 000;0;0;2 034 396 000;1 008 906 000;63,97%;16,06%;18,10%;-5,24%;-16,18%
41;2017;7;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 631 983 000;12 477 000;10 972 000;0;2 827 892 000;2 484 030 000;42 417 000;300 000 000;191 943 000;0;407 681 000;0;0;411 803 000;104 436 000;296 300 000;11 067 000;0;0;2 126 557 000;1 012 833 000;71,37%;13,41%;25,78%;7,52%;23,49%
41;2017;8;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 347 557 000;7 687 000;15 380 000;0;2 697 865 000;2 498 471 000;39 394 000;160 000 000;188 824 000;0;283 890 000;0;0;338 868 000;55 907 000;282 540 000;421 000;0;0;2 076 512 000;1 043 107 000;68,41%;13,52%;18,09%;-1,54%;-4,77%
41;2017;9;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 401 386 000;17 567 000;12 837 000;0;2 678 633 000;2 467 837 000;40 796 000;170 000 000;187 037 000;0;362 794 000;0;0;364 997 000;82 879 000;280 592 000;1 526 000;0;0;2 014 477 000;1 009 953 000;70,07%;13,67%;18,31%;0,56%;1,74%
41;2017;10;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 414 107 000;16 879 000;12 602 000;0;2 692 029 000;2 464 537 000;43 665 000;165 000 000;188 689 000;0;363 197 000;0;0;354 350 000;69 137 000;278 644 000;6 569 000;0;0;2 036 667 000;1 028 928 000;71,03%;13,01%;18,31%;2,77%;8,61%
41;2017;11;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 442 658 000;6 948 000;11 449 000;0;2 738 235 000;2 483 306 000;43 542 000;210 000 000;189 901 000;0;417 577 000;0;0;379 281 000;93 312 000;276 696 000;9 273 000;0;0;1 999 516 000;1 009 707 000;71,23%;12,91%;24,46%;5,05%;15,76%
41;2017;12;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 631 983 000;12 477 000;10 972 000;0;2 827 892 000;2 484 030 000;42 417 000;300 000 000;191 943 000;0;407 681 000;0;0;411 803 000;104 436 000;296 300 000;11 067 000;0;0;2 126 557 000;1 012 833 000;71,37%;13,41%;25,78%;7,52%;23,49%
41;2018;1;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;2;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;3;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 213 866 000;9 098 000;19 179 000;0;2 471 331 000;2 219 418 000;41 913 000;30 000 000;191 567 000;0;61 236 000;0;0;334 951 000;29 544 000;294 136 000;11 271 000;0.0;0;1 764 936 000;1 005 824 000;68,46%;14,91%;36,07%;8,49%;27,58%
41;2018;4;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 310 468 000;22 761 000;10 683 000;0;2 527 870 000;2 223 861 000;42 009 000;85 000 000;190 624 000;0;-190 624 000;0;0;359 317 000;34 751 000;311 870 000;12 696 000;0.0;0;2 029 058 000;813 489 000;70,33%;14,88%;36,05%;7,87%;25,92%
41;2018;5;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 307 711 000;16 013 000;9 718 000;0;2 534 683 000;2 233 304 000;40 644 000;60 000 000;189 791 000;0;-209 410 000;0;0;393 753 000;42 223 000;327 888 000;23 642 000;0.0;0;2 060 861 000;765 161 000;70,84%;14,74%;35,90%;7,04%;23,56%
41;2018;6;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 277 629 000;12 363 000;9 896 000;0;2 505 097 000;2 237 709 000;40 779 000;30 000 000;189 287 000;0;-231 527 000;0;0;379 928 000;35 523 000;321 521 000;22 884 000;0.0;0;2 096 710 000;720 965 000;71,42%;14,72%;36,30%;5,83%;19,97%
41;2018;7;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;3 272 071 000;6 701 000;10 386 000;0;2 511 433 000;2 229 746 000;40 202 000;45 000 000;201 375 000;0;-205 497 000;0;0;397 165 000;49 556 000;319 573 000;28 036 000;0.0;0;2 076 421 000;720 959 000;72,03%;14,74%;36,92%;4,40%;15,52%
41;2018;8;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;9;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;10;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;11;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
41;2018;12;ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК, ООО КБ;2670;"КОММЕРЧЕСКИЙ БАНК ""ЦЕНТРАЛЬНО-ЕВРОПЕЙСКИЙ БАНК"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";672000, Забайкальский кр., г. Чита, ул. Бабушкина, д. 108 пом. 4;Медведков Максим Викторович;07.02.1994;25,0;;В состоянии банкротства;47601205;Забайкальский край;Общества с ограниченной ответственностью;Частная собственность;177 478 000;Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 24.08.2018;;;;;;;;;;;;;;;;;;;;;;;;;;
