Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2017 - 2мес., Чистые активы, RUB;2017 - 3мес., Чистые активы, RUB;2017 - 4мес., Чистые активы, RUB;2017 - 5мес., Чистые активы, RUB;2017 - 6мес., Чистые активы, RUB;2017 - 7мес., Чистые активы, RUB;2017 - 8мес., Чистые активы, RUB;2017 - 9мес., Чистые активы, RUB;2017 - 10мес., Чистые активы, RUB;2017 - 11мес., Чистые активы, RUB;2017 - 12мес., Чистые активы, RUB;2018 - 1мес., Чистые активы, RUB;2017 - 2мес., Счета в Банке России, RUB;2017 - 3мес., Счета в Банке России, RUB;2017 - 4мес., Счета в Банке России, RUB;2017 - 5мес., Счета в Банке России, RUB;2017 - 6мес., Счета в Банке России, RUB;2017 - 7мес., Счета в Банке России, RUB;2017 - 8мес., Счета в Банке России, RUB;2017 - 9мес., Счета в Банке России, RUB;2017 - 10мес., Счета в Банке России, RUB;2017 - 11мес., Счета в Банке России, RUB;2017 - 12мес., Счета в Банке России, RUB;2018 - 1мес., Счета в Банке России, RUB;2017 - 2мес., Коррсчета (НОСТРО), RUB;2017 - 3мес., Коррсчета (НОСТРО), RUB;2017 - 4мес., Коррсчета (НОСТРО), RUB;2017 - 5мес., Коррсчета (НОСТРО), RUB;2017 - 6мес., Коррсчета (НОСТРО), RUB;2017 - 7мес., Коррсчета (НОСТРО), RUB;2017 - 8мес., Коррсчета (НОСТРО), RUB;2017 - 9мес., Коррсчета (НОСТРО), RUB;2017 - 10мес., Коррсчета (НОСТРО), RUB;2017 - 11мес., Коррсчета (НОСТРО), RUB;2017 - 12мес., Коррсчета (НОСТРО), RUB;2018 - 1мес., Коррсчета (НОСТРО), RUB;2017 - 2мес., Ценные бумаги, RUB;2017 - 3мес., Ценные бумаги, RUB;2017 - 4мес., Ценные бумаги, RUB;2017 - 5мес., Ценные бумаги, RUB;2017 - 6мес., Ценные бумаги, RUB;2017 - 7мес., Ценные бумаги, RUB;2017 - 8мес., Ценные бумаги, RUB;2017 - 9мес., Ценные бумаги, RUB;2017 - 10мес., Ценные бумаги, RUB;2017 - 11мес., Ценные бумаги, RUB;2017 - 12мес., Ценные бумаги, RUB;2018 - 1мес., Ценные бумаги, RUB;2017 - 2мес., Кредиты, RUB;2017 - 3мес., Кредиты, RUB;2017 - 4мес., Кредиты, RUB;2017 - 5мес., Кредиты, RUB;2017 - 6мес., Кредиты, RUB;2017 - 7мес., Кредиты, RUB;2017 - 8мес., Кредиты, RUB;2017 - 9мес., Кредиты, RUB;2017 - 10мес., Кредиты, RUB;2017 - 11мес., Кредиты, RUB;2017 - 12мес., Кредиты, RUB;2018 - 1мес., Кредиты, RUB;2017 - 2мес., Кредиты организациям, RUB;2017 - 3мес., Кредиты организациям, RUB;2017 - 4мес., Кредиты организациям, RUB;2017 - 5мес., Кредиты организациям, RUB;2017 - 6мес., Кредиты организациям, RUB;2017 - 7мес., Кредиты организациям, RUB;2017 - 8мес., Кредиты организациям, RUB;2017 - 9мес., Кредиты организациям, RUB;2017 - 10мес., Кредиты организациям, RUB;2017 - 11мес., Кредиты организациям, RUB;2017 - 12мес., Кредиты организациям, RUB;2018 - 1мес., Кредиты организациям, RUB;2017 - 2мес., Кредиты физическим лицам, RUB;2017 - 3мес., Кредиты физическим лицам, RUB;2017 - 4мес., Кредиты физическим лицам, RUB;2017 - 5мес., Кредиты физическим лицам, RUB;2017 - 6мес., Кредиты физическим лицам, RUB;2017 - 7мес., Кредиты физическим лицам, RUB;2017 - 8мес., Кредиты физическим лицам, RUB;2017 - 9мес., Кредиты физическим лицам, RUB;2017 - 10мес., Кредиты физическим лицам, RUB;2017 - 11мес., Кредиты физическим лицам, RUB;2017 - 12мес., Кредиты физическим лицам, RUB;2018 - 1мес., Кредиты физическим лицам, RUB;2017 - 2мес., Кредиты другим банкам (МБК), RUB;2017 - 3мес., Кредиты другим банкам (МБК), RUB;2017 - 4мес., Кредиты другим банкам (МБК), RUB;2017 - 5мес., Кредиты другим банкам (МБК), RUB;2017 - 6мес., Кредиты другим банкам (МБК), RUB;2017 - 7мес., Кредиты другим банкам (МБК), RUB;2017 - 8мес., Кредиты другим банкам (МБК), RUB;2017 - 9мес., Кредиты другим банкам (МБК), RUB;2017 - 10мес., Кредиты другим банкам (МБК), RUB;2017 - 11мес., Кредиты другим банкам (МБК), RUB;2017 - 12мес., Кредиты другим банкам (МБК), RUB;2018 - 1мес., Кредиты другим банкам (МБК), RUB;2017 - 2мес., Основные средства, RUB;2017 - 3мес., Основные средства, RUB;2017 - 4мес., Основные средства, RUB;2017 - 5мес., Основные средства, RUB;2017 - 6мес., Основные средства, RUB;2017 - 7мес., Основные средства, RUB;2017 - 8мес., Основные средства, RUB;2017 - 9мес., Основные средства, RUB;2017 - 10мес., Основные средства, RUB;2017 - 11мес., Основные средства, RUB;2017 - 12мес., Основные средства, RUB;2018 - 1мес., Основные средства, RUB;2017 - 2мес., Учтённые векселя, RUB;2017 - 3мес., Учтённые векселя, RUB;2017 - 4мес., Учтённые векселя, RUB;2017 - 5мес., Учтённые векселя, RUB;2017 - 6мес., Учтённые векселя, RUB;2017 - 7мес., Учтённые векселя, RUB;2017 - 8мес., Учтённые векселя, RUB;2017 - 9мес., Учтённые векселя, RUB;2017 - 10мес., Учтённые векселя, RUB;2017 - 11мес., Учтённые векселя, RUB;2017 - 12мес., Учтённые векселя, RUB;2018 - 1мес., Учтённые векселя, RUB
11;РОСЮЖИНВЕСТ, ЗАО;2263;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСЮЖИНВЕСТ""";368939, Дагестан респ, Гумбетовский район, с. Цилитль;Абдулатипов Абдулатип Асламханович;12.03.1996;23,0;08.08.2016;Недействующая;048209753;Дагестан (Республика);Непубличные акционерные общества;Частная собственность;10 000;Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 08.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;ЛИБРА ООО, КБ;2980;"КОММЕРЧЕСКИЙ БАНК ""ЛИБРА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";"117105, г. Москва, шоссе Варшавское, д. 33(Бизнес-центр ""Дело"")";Шипицын Вадим Юрьевич;18.07.1994;24,5;30.04.2014;Недействующая;044552519;Москва;Общества с ограниченной ответственностью;Частная собственность;8 500 000;Ликвидировано вследствие банкротства от 30.04.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 09.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 14.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;СВЕДБАНК, ОАО;3064;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СВЕДБАНК""";125047, г. Москва, ул. Лесная, д. 5(Бизнес-центр «Белая Площадь»);Лозовая Елена Александровна;01.09.1994;24,5;10.09.2014;Недействующая;044579889;Москва;Публичные акционерные общества;Собственность иностранных юридических лиц;5 037 999 800;Ликвидировано от 10.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;Н-БАНК, ООО КБ;3493;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""Н-БАНК""";125124, г. Москва, ул. Ямского Поля 3-Я, д. 2 корп. 13;Загородний Алексей Анатольевич;16.02.2009;10,0;09.12.2015;Недействующая;044525177;Москва;Общества с ограниченной ответственностью;Частная собственность;1 365 000 000;Прекратило деятельность при присоединении от 09.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;ФРЦ АО, РНКО;3319;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВО-РАСЧЕТНЫЙ ЦЕНТР"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";414000, Астраханская обл, г. Астрахань, ул. Адмиралтейская, д. 53 литера Ф;Лаврентьева Светлана Сергеевна;11.11.1997;21,0;21.03.2017;Недействующая;044552433;Астраханская область;Непубличные акционерные общества;Частная собственность;750 000;Ликвидировано по решению суда от 21.03.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 03.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОАО);1911;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);191119, г. Санкт-Петербург, ул. Марата, 69-71 литера А;Яковлев Константин Викторович;11.06.1992;26,5;18.04.2014;Недействующая;044030848;Санкт-Петербург;Публичные акционерные общества;Частная собственность;7 000 000 000;Прекратило деятельность при присоединении от 18.04.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;БАНК БФА, ПАО;3038;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК БАЛТИЙСКОЕ ФИНАНСОВОЕ АГЕНТСТВО""";197101, г. Санкт-Петербург, набережная Петроградская, д. 36 корп. А;Осиновский Олег Леонидович;04.08.1994;24,5;02.05.2017;Недействующая;044030701;Санкт-Петербург;Публичные акционерные общества;Частная собственность;2 177 100 000;Прекратило деятельность при присоединении от 02.05.2017;40 560 765 000;39 350 267 000;37 067 956 000;;;;;;;;;;1 372 649 000;2 108 305 000;276 865 000;;;;;;;;;;2 519 622 000;2 379 947 000;4 111 630 000;;;;;;;;;;9 428 506 000;6 032 691 000;5 025 340 000;;;;;;;;;;24 733 293 000;26 381 480 000;25 540 512 000;;;;;;;;;;15 459 087 000;16 018 580 000;15 262 840 000;;;;;;;;;;1 854 437 000;1 832 759 000;1 763 877 000;;;;;;;;;;2 072 821 000;3 119 584 000;3 017 095 000;;;;;;;;;;161 678 000;70 947 000;53 137 000;;;;;;;;;;0;0;0;;;;;;;;;
18;ТУРБОБАНК, АО АКБ;3203;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТУРБОБАНК""";190068, г. Санкт-Петербург, ул. Большая Подьяческая, д. 19 корп. литера А;Шубин Герман Александрович;26.01.1995;24,0;18.01.2019;Недействующая;044030860;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;73 500 000;Ликвидировано по решению суда от 18.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 21.01.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;БИНБАНК МУРМАНСК, АО;1276;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК МУРМАНСК""";183032, Мурманская обл., г. Мурманск, проспект Ленина, д. 14;Филиппов Дмитрий Аркадьевич;24.12.1990;28,0;18.11.2016;Недействующая;044705709;Мурманская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;800 000 000;Прекратило деятельность при присоединении от 18.11.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;ТРАСТОВЫЙ БАНК, ООО КБ;2780;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ТРАСТОВЫЙ БАНК""";367000, Дагестан респ., г. Махачкала, ул. Толстого, д. 6;Джамалудинов Магомедгази Далгатович;06.04.1994;25,0;13.11.2014;Недействующая;048209774;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;СПБРР ОАО, КБ;3150;"КОММЕРЧЕСКИЙ БАНК ""САНКТ-ПЕТЕРБУРГСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""(ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";198005, г. Санкт-Петербург, проспект Измайловский, д. 14;Бельков Андрей Олегович;02.11.1994;24,0;10.05.2016;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;84 375 000;Ликвидировано вследствие банкротства от 10.05.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.05.2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;УРП, ЗАО;3326;ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ УРАЛЬСКАЯ РАСЧЕТНАЯ ПАЛАТА;123001, г. Москва, ул. Садовая-Кудринская, д. 32 корп. 2 офис V;Осипов Павел Юрьевич;20.02.1995;24,0;26.07.2016;Недействующая;044552402;Москва;Непубличные акционерные общества;Частная собственность;20 000 000;Ликвидировано по решению суда от 26.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК, ОАО;2786;ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;630091, Новосибирская обл., г. Новосибирск, ул. Державина, д. 14;Сутормин Сергей Викторович;12.04.1994;25,0;05.11.2014;Недействующая;045017711;Новосибирская область;Публичные акционерные общества;Частная собственность;534 000 000;Прекратило деятельность при присоединении от 05.11.2014, Сообщения о принятии решения о реорганизации от 08.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;РИТЦ БАНК (ООО);2677;"""МЕЖДУНАРОДНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ИНВЕСТИЦИЙ И ТЕХНОЛОГИЙ (ЦЕНТР)"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";185035, Карелия респ, г. Петрозаводск, ул. Куйбышева (Центр Р-Н), д. 26;Епифанов Павел Валентинович;15.02.1994;25,0;12.12.2018;Недействующая;048602767;Карелия (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 12.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.05.2017;456 424 000;446 496 000;452 354 000;;;;;;;;;;2 052 000;13 625 000;7 379 000;;;;;;;;;;123 619 000;68 000;68 000;;;;;;;;;;0;0;0;;;;;;;;;;261 664 000;352 386 000;363 166 000;;;;;;;;;;12 254 000;11 478 000;10 706 000;;;;;;;;;;144 410 000;141 908 000;140 460 000;;;;;;;;;;105 000 000;199 000 000;212 000 000;;;;;;;;;;24 973 000;25 086 000;25 082 000;;;;;;;;;;0;0;0;;;;;;;;;
25;МК БАНК, ООО КБ;3370;"КОММЕРЧЕСКИЙ БАНК ""МЕСТНЫЙ КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109172, г. Москва, ул. Крутицкий Вал, д. 14;Подобедов Сергей Александрович;11.04.2001;18,0;13.01.2016;Недействующая;044585428;Москва;Общества с ограниченной ответственностью;Частная собственность;133 700 000;Ликвидировано вследствие банкротства от 13.01.2016, Решение о признании должника банкротом и открытии конкурсного производства от 01.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;УНИВЕРСАЛ, ООО КБ;2565;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК""УНИВЕРСАЛ""";623121, Свердловская обл, г. Первоуральск, ул. Ленина, д. 31;Столбов Василий Анатольевич;01.11.1993;25,0;12.05.2016;Недействующая;046524824;Свердловская область;Общества с ограниченной ответственностью;Частная собственность;38 030 000;Ликвидировано вследствие банкротства от 12.05.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 29.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;БАСМАННЫЙ (ЗАО), АКБ;2158;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАСМАННЫЙ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105066, г. Москва, ул. Красносельская Нижн., д. 35 стр. 52;Андрианов Дан Александрович;19.11.1992;26,0;08.12.2014;Недействующая;044583260;Москва;Непубличные акционерные общества;Частная собственность;180 000 000;Ликвидировано по решению суда от 08.12.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;WDB-БАНК, ЗАО;2967;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОВОЛЖСКИЙ НЕМЕЦКИЙ БАНК""";410012, Саратовская обл, г. Саратов, ул. Им Сакко И Ванцетти, д. 6/8 корп. - офис;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;12.07.1994;24,5;31.05.2017;Недействующая;046311807;Саратовская область;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;523 989 500;Ликвидировано вследствие банкротства от 31.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 07.05.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;ГПБ-ИПОТЕКА (АО), БАНК;2403;"БАНК ""ГПБ-ИПОТЕКА"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115446, г. Москва, проезд Коломенский, д. 14;Короткин Максим Леонидович;29.08.1994;24,5;20.09.2018;Недействующая;044525226;Москва;Публичные акционерные общества;Частная собственность;3 249 959 440;Ликвидировано от 20.09.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 21.02.2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;ПРОФИТ БАНК, ООО КБ;3234;"КОММЕРЧЕСКИЙ БАНК ""ПРОФИТ БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115093, г. Москва, пер. Щипковский 1-Й, д. 3 корп. ПОДЪЕЗД 4;Приступа Владимир Иванович;14.03.1995;24,0;18.07.2018;Недействующая;044579330;Москва;Общества с ограниченной ответственностью;Частная собственность;263 000 000;Ликвидировано вследствие банкротства от 18.07.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 08.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;ФРЕСКО БАНК (ЗАО);1415;"""ФРЕСКО БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125252, г. Москва, ул. Авиаконструктора Микояна, д. 12(Бизнес-центр «Линкор»);Козочкина Елена Гурьевна;21.03.1991;28,0;03.02.2015;Недействующая;047888783;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;475 000 000;Прекратило деятельность при присоединении от 03.02.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;БАНК АВБ, АО;23;АКЦИОНЕРНОЕ ОБЩЕСТВО АВТОВАЗБАНК;445021, Самарская обл., г. Тольятти, ул. Голосова, д. 26 А;Орлов Дмитрий Валерьевич;12.04.1991;28,0;07.03.2019;Недействующая;043678700;Самарская область;Непубличные акционерные общества;Частная собственность;350 000 000;Прекратило деятельность при присоединении от 07.03.2019;;;;;;;;205 226 153 000;191 478 154 000;145 268 847 000;136 658 840 000;132 957 115 000;;;;;;;;54 834 000;100 221 000;26 845 000;27 725 000;14 890 000;;;;;;;;1 817 759 000;1 184 552 000;776 264 000;3 841 246 000;1 928 658 000;;;;;;;;62 501 966 000;56 253 333 000;29 836 159 000;25 421 709 000;25 127 481 000;;;;;;;;134 141 649 000;128 003 366 000;107 277 536 000;100 537 866 000;99 017 516 000;;;;;;;;70 596 427 000;70 430 004 000;58 294 186 000;55 039 001 000;54 280 079 000;;;;;;;;689 347 000;766 423 000;742 460 000;708 407 000;687 387 000;;;;;;;;2 749 626 000;969 998 000;0;0;0;;;;;;;;1 247 850 000;1 246 329 000;1 297 102 000;1 259 103 000;1 258 578 000;;;;;;;;0;0;0;0;0
33;ХОВАНСКИЙ (АО), АКБ;2145;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ХОВАНСКИЙ"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";141207, Московская обл., Пушкинский район, г. Пушкино, проезд Писаревский, д. 7;Усов Роман Сергеевич;26.10.1992;26,0;28.02.2018;Недействующая;044525780;Московская область;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;845 000 000;Прекратило деятельность при присоединении от 28.02.2018;4 584 174 000;4 416 843 000;4 449 220 000;4 333 336 000;4 517 225 000;4 446 548 000;4 119 074 000;3 958 113 000;2 468 084 000;2 396 566 000;2 146 813 000;2 106 905 000;330 049 000;489 379 000;423 719 000;415 434 000;350 514 000;312 284 000;329 235 000;490 356 000;344 279 000;364 353 000;87 907 000;49 601 000;572 428 000;615 801 000;706 488 000;695 277 000;933 167 000;934 699 000;789 504 000;705 709 000;81 641 000;67 800 000;38 394 000;57 291 000;0;0;0;0;0;0;0;0;0;0;0;0;2 624 049 000;2 135 017 000;2 097 879 000;2 077 262 000;2 088 712 000;1 985 429 000;1 644 663 000;1 428 618 000;1 854 145 000;1 802 790 000;1 907 325 000;1 930 234 000;1 502 736 000;1 094 441 000;1 058 359 000;1 054 531 000;1 065 894 000;1 055 263 000;748 864 000;711 650 000;506 830 000;496 005 000;271 003 000;271 003 000;863 520 000;783 962 000;779 250 000;759 838 000;768 287 000;673 179 000;663 254 000;514 482 000;202 922 000;204 872 000;0;0;5 293 000;5 864 000;7 020 000;4 493 000;5 631 000;8 087 000;10 045 000;5 736 000;997 643 000;955 163 000;1 636 322 000;1 659 231 000;7 979 000;7 633 000;7 327 000;7 175 000;6 890 000;6 343 000;6 063 000;3 587 000;2 605 000;2 497 000;2 400 000;2 307 000;0;0;0;0;0;0;0;0;0;0;0;0
34;ПРОБАНК, АО;2471;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПРОФЕССИОНАЛ БАНК""";115172, г. Москва, набережная Краснохолмская, д. 11 стр. 1;Королёв Григорий Евгеньевич;25.08.1993;25,5;20.06.2017;Недействующая;044579647;Москва;Непубличные акционерные общества;Частная собственность;58 874 314;Ликвидировано по решению суда от 20.06.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 20.05.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
