Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2015 - 2мес., Чистые активы, RUB;2015 - 3мес., Чистые активы, RUB;2015 - 4мес., Чистые активы, RUB;2015 - 5мес., Чистые активы, RUB;2015 - 6мес., Чистые активы, RUB;2015 - 7мес., Чистые активы, RUB;2015 - 8мес., Чистые активы, RUB;2015 - 9мес., Чистые активы, RUB;2015 - 10мес., Чистые активы, RUB;2015 - 11мес., Чистые активы, RUB;2015 - 12мес., Чистые активы, RUB;2016 - 1мес., Чистые активы, RUB;2015 - 2мес., Счета в Банке России, RUB;2015 - 3мес., Счета в Банке России, RUB;2015 - 4мес., Счета в Банке России, RUB;2015 - 5мес., Счета в Банке России, RUB;2015 - 6мес., Счета в Банке России, RUB;2015 - 7мес., Счета в Банке России, RUB;2015 - 8мес., Счета в Банке России, RUB;2015 - 9мес., Счета в Банке России, RUB;2015 - 10мес., Счета в Банке России, RUB;2015 - 11мес., Счета в Банке России, RUB;2015 - 12мес., Счета в Банке России, RUB;2016 - 1мес., Счета в Банке России, RUB;2015 - 2мес., Коррсчета (НОСТРО), RUB;2015 - 3мес., Коррсчета (НОСТРО), RUB;2015 - 4мес., Коррсчета (НОСТРО), RUB;2015 - 5мес., Коррсчета (НОСТРО), RUB;2015 - 6мес., Коррсчета (НОСТРО), RUB;2015 - 7мес., Коррсчета (НОСТРО), RUB;2015 - 8мес., Коррсчета (НОСТРО), RUB;2015 - 9мес., Коррсчета (НОСТРО), RUB;2015 - 10мес., Коррсчета (НОСТРО), RUB;2015 - 11мес., Коррсчета (НОСТРО), RUB;2015 - 12мес., Коррсчета (НОСТРО), RUB;2016 - 1мес., Коррсчета (НОСТРО), RUB;2015 - 2мес., Ценные бумаги, RUB;2015 - 3мес., Ценные бумаги, RUB;2015 - 4мес., Ценные бумаги, RUB;2015 - 5мес., Ценные бумаги, RUB;2015 - 6мес., Ценные бумаги, RUB;2015 - 7мес., Ценные бумаги, RUB;2015 - 8мес., Ценные бумаги, RUB;2015 - 9мес., Ценные бумаги, RUB;2015 - 10мес., Ценные бумаги, RUB;2015 - 11мес., Ценные бумаги, RUB;2015 - 12мес., Ценные бумаги, RUB;2016 - 1мес., Ценные бумаги, RUB;2015 - 2мес., Кредиты, RUB;2015 - 3мес., Кредиты, RUB;2015 - 4мес., Кредиты, RUB;2015 - 5мес., Кредиты, RUB;2015 - 6мес., Кредиты, RUB;2015 - 7мес., Кредиты, RUB;2015 - 8мес., Кредиты, RUB;2015 - 9мес., Кредиты, RUB;2015 - 10мес., Кредиты, RUB;2015 - 11мес., Кредиты, RUB;2015 - 12мес., Кредиты, RUB;2016 - 1мес., Кредиты, RUB;2015 - 2мес., Кредиты организациям, RUB;2015 - 3мес., Кредиты организациям, RUB;2015 - 4мес., Кредиты организациям, RUB;2015 - 5мес., Кредиты организациям, RUB;2015 - 6мес., Кредиты организациям, RUB;2015 - 7мес., Кредиты организациям, RUB;2015 - 8мес., Кредиты организациям, RUB;2015 - 9мес., Кредиты организациям, RUB;2015 - 10мес., Кредиты организациям, RUB;2015 - 11мес., Кредиты организациям, RUB;2015 - 12мес., Кредиты организациям, RUB;2016 - 1мес., Кредиты организациям, RUB;2015 - 2мес., Кредиты физическим лицам, RUB;2015 - 3мес., Кредиты физическим лицам, RUB;2015 - 4мес., Кредиты физическим лицам, RUB;2015 - 5мес., Кредиты физическим лицам, RUB;2015 - 6мес., Кредиты физическим лицам, RUB;2015 - 7мес., Кредиты физическим лицам, RUB;2015 - 8мес., Кредиты физическим лицам, RUB;2015 - 9мес., Кредиты физическим лицам, RUB;2015 - 10мес., Кредиты физическим лицам, RUB;2015 - 11мес., Кредиты физическим лицам, RUB;2015 - 12мес., Кредиты физическим лицам, RUB;2016 - 1мес., Кредиты физическим лицам, RUB;2015 - 2мес., Кредиты другим банкам (МБК), RUB;2015 - 3мес., Кредиты другим банкам (МБК), RUB;2015 - 4мес., Кредиты другим банкам (МБК), RUB;2015 - 5мес., Кредиты другим банкам (МБК), RUB;2015 - 6мес., Кредиты другим банкам (МБК), RUB;2015 - 7мес., Кредиты другим банкам (МБК), RUB;2015 - 8мес., Кредиты другим банкам (МБК), RUB;2015 - 9мес., Кредиты другим банкам (МБК), RUB;2015 - 10мес., Кредиты другим банкам (МБК), RUB;2015 - 11мес., Кредиты другим банкам (МБК), RUB;2015 - 12мес., Кредиты другим банкам (МБК), RUB;2016 - 1мес., Кредиты другим банкам (МБК), RUB;2015 - 2мес., Основные средства, RUB;2015 - 3мес., Основные средства, RUB;2015 - 4мес., Основные средства, RUB;2015 - 5мес., Основные средства, RUB;2015 - 6мес., Основные средства, RUB;2015 - 7мес., Основные средства, RUB;2015 - 8мес., Основные средства, RUB;2015 - 9мес., Основные средства, RUB;2015 - 10мес., Основные средства, RUB;2015 - 11мес., Основные средства, RUB;2015 - 12мес., Основные средства, RUB;2016 - 1мес., Основные средства, RUB;2015 - 2мес., Учтённые векселя, RUB;2015 - 3мес., Учтённые векселя, RUB;2015 - 4мес., Учтённые векселя, RUB;2015 - 5мес., Учтённые векселя, RUB;2015 - 6мес., Учтённые векселя, RUB;2015 - 7мес., Учтённые векселя, RUB;2015 - 8мес., Учтённые векселя, RUB;2015 - 9мес., Учтённые векселя, RUB;2015 - 10мес., Учтённые векселя, RUB;2015 - 11мес., Учтённые векселя, RUB;2015 - 12мес., Учтённые векселя, RUB;2016 - 1мес., Учтённые векселя, RUB
11;РОСЮЖИНВЕСТ, ЗАО;2263;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСЮЖИНВЕСТ""";368939, Дагестан респ, Гумбетовский район, с. Цилитль;Абдулатипов Абдулатип Асламханович;12.03.1996;23,0;08.08.2016;Недействующая;048209753;Дагестан (Республика);Непубличные акционерные общества;Частная собственность;10 000;Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 08.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;ЛИБРА ООО, КБ;2980;"КОММЕРЧЕСКИЙ БАНК ""ЛИБРА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";"117105, г. Москва, шоссе Варшавское, д. 33(Бизнес-центр ""Дело"")";Шипицын Вадим Юрьевич;18.07.1994;24,5;30.04.2014;Недействующая;044552519;Москва;Общества с ограниченной ответственностью;Частная собственность;8 500 000;Ликвидировано вследствие банкротства от 30.04.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 09.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 14.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;СВЕДБАНК, ОАО;3064;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СВЕДБАНК""";125047, г. Москва, ул. Лесная, д. 5(Бизнес-центр «Белая Площадь»);Лозовая Елена Александровна;01.09.1994;24,5;10.09.2014;Недействующая;044579889;Москва;Публичные акционерные общества;Собственность иностранных юридических лиц;5 037 999 800;Ликвидировано от 10.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;Н-БАНК, ООО КБ;3493;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""Н-БАНК""";125124, г. Москва, ул. Ямского Поля 3-Я, д. 2 корп. 13;Загородний Алексей Анатольевич;16.02.2009;10,0;09.12.2015;Недействующая;044525177;Москва;Общества с ограниченной ответственностью;Частная собственность;1 365 000 000;Прекратило деятельность при присоединении от 09.12.2015;2 489 982 000;2 741 758 000;2 811 646 000;2 879 723 000;2 806 417 000;3 363 783 000;3 046 595 000;3 184 783 000;3 648 727 000;3 534 340 000;;;84 062 000;123 343 000;68 525 000;37 756 000;64 314 000;39 449 000;96 487 000;148 351 000;34 680 000;92 370 000;;;53 109 000;7 653 000;6 340 000;2 030 000;2 843 000;32 502 000;2 823 000;463 000;5 885 000;1 224 000;;;388 026 000;665 189 000;670 203 000;699 203 000;578 380 000;44 745 000;45 144 000;746 820 000;0;0;;;1 912 548 000;1 910 017 000;2 021 907 000;2 091 937 000;2 022 676 000;3 133 873 000;2 853 975 000;2 245 046 000;3 527 771 000;2 978 284 000;;;429 927 000;410 816 000;395 234 000;433 269 000;379 783 000;896 616 000;773 312 000;777 126 000;722 645 000;675 687 000;;;360 871 000;135 920 000;130 128 000;130 426 000;184 189 000;308 148 000;285 114 000;83 217 000;79 011 000;78 937 000;;;290 000 000;545 000 000;680 000 000;720 000 000;665 000 000;845 000 000;711 478 000;674 947 000;486 675 000;264 957 000;;;1 426 000;1 138 000;996 000;857 000;743 000;649 000;659 000;811 000;792 000;802 000;;;0;272 754 000;273 778 000;0;0;0;0;0;0;0;;
15;ФРЦ АО, РНКО;3319;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВО-РАСЧЕТНЫЙ ЦЕНТР"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";414000, Астраханская обл, г. Астрахань, ул. Адмиралтейская, д. 53 литера Ф;Лаврентьева Светлана Сергеевна;11.11.1997;21,0;21.03.2017;Недействующая;044552433;Астраханская область;Непубличные акционерные общества;Частная собственность;750 000;Ликвидировано по решению суда от 21.03.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 03.08.2015;23 653 000;17 483 000;19 017 000;21 341 000;21 813 000;14 817 000;;;;;;;19 633 000;3 735 000;4 996 000;7 552 000;13 376 000;6 979 000;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;0;0;0;0;0;0;;;;;;;1 123 000;2 558 000;2 476 000;2 394 000;2 312 000;2 230 000;;;;;;;0;0;0;0;0;0;;;;;;
16;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОАО);1911;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);191119, г. Санкт-Петербург, ул. Марата, 69-71 литера А;Яковлев Константин Викторович;11.06.1992;26,5;18.04.2014;Недействующая;044030848;Санкт-Петербург;Публичные акционерные общества;Частная собственность;7 000 000 000;Прекратило деятельность при присоединении от 18.04.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;БАНК БФА, ПАО;3038;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК БАЛТИЙСКОЕ ФИНАНСОВОЕ АГЕНТСТВО""";197101, г. Санкт-Петербург, набережная Петроградская, д. 36 корп. А;Осиновский Олег Леонидович;04.08.1994;24,5;02.05.2017;Недействующая;044030701;Санкт-Петербург;Публичные акционерные общества;Частная собственность;2 177 100 000;Прекратило деятельность при присоединении от 02.05.2017;95 735 427 000;92 677 094 000;92 526 576 000;91 171 774 000;89 455 875 000;90 399 313 000;92 288 389 000;94 988 810 000;91 333 482 000;90 991 031 000;97 780 172 000;100 489 369 000;3 253 645 000;4 022 300 000;3 389 089 000;2 227 934 000;2 532 211 000;1 990 187 000;1 844 646 000;3 011 949 000;4 551 126 000;1 736 816 000;3 611 994 000;2 192 854 000;1 167 603 000;296 998 000;4 392 820 000;4 772 475 000;3 540 350 000;3 324 843 000;5 345 614 000;3 884 238 000;411 050 000;2 641 527 000;2 065 175 000;1 331 476 000;50 385 698 000;45 725 254 000;46 238 598 000;45 917 940 000;45 639 697 000;46 127 206 000;46 909 146 000;48 737 377 000;49 461 062 000;48 372 862 000;53 196 142 000;56 971 610 000;38 623 029 000;39 734 354 000;35 671 342 000;35 664 545 000;35 282 929 000;36 564 452 000;35 845 494 000;35 842 957 000;34 558 894 000;35 689 308 000;35 940 685 000;36 500 706 000;27 779 417 000;26 182 301 000;25 393 286 000;25 481 173 000;24 694 397 000;25 840 533 000;25 971 217 000;25 987 593 000;25 183 652 000;26 207 247 000;25 809 936 000;26 515 679 000;1 510 972 000;1 536 103 000;1 485 298 000;1 421 841 000;1 419 995 000;1 411 851 000;1 463 690 000;1 562 045 000;1 623 461 000;1 657 234 000;1 756 066 000;1 837 501 000;87 068 000;3 004 124 000;97 317 000;242 229 000;695 855 000;670 757 000;141 167 000;460 542 000;26 280 000;19 872 000;921 865 000;156 429 000;136 946 000;130 428 000;126 437 000;123 302 000;125 741 000;121 486 000;118 220 000;114 162 000;108 785 000;103 689 000;101 795 000;207 647 000;0;0;0;0;0;0;0;0;0;0;0;0
18;ТУРБОБАНК, АО АКБ;3203;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТУРБОБАНК""";190068, г. Санкт-Петербург, ул. Большая Подьяческая, д. 19 корп. литера А;Шубин Герман Александрович;26.01.1995;24,0;18.01.2019;Недействующая;044030860;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;73 500 000;Ликвидировано по решению суда от 18.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 21.01.2016;1 115 745 000;1 097 277 000;1 025 566 000;977 565 000;1 059 800 000;956 626 000;968 579 000;902 490 000;702 839 000;722 933 000;639 707 000;;113 547 000;106 598 000;75 749 000;74 780 000;44 916 000;86 903 000;24 677 000;37 735 000;31 505 000;36 025 000;7 088 000;;384 000;1 080 000;298 000;364 000;613 000;296 000;953 000;307 000;121 000;121 000;121 000;;0;0;0;0;0;0;0;0;0;0;0;;799 348 000;779 396 000;745 727 000;701 249 000;803 022 000;666 002 000;740 032 000;658 379 000;460 780 000;474 596 000;412 170 000;;220 992 000;202 850 000;205 401 000;201 790 000;205 890 000;205 490 000;150 445 000;150 005 000;140 038 000;137 798 000;126 248 000;;328 356 000;316 546 000;320 326 000;319 459 000;317 132 000;315 512 000;309 587 000;278 374 000;260 742 000;256 798 000;235 922 000;;250 000 000;260 000 000;220 000 000;180 000 000;280 000 000;145 000 000;280 000 000;230 000 000;60 000 000;80 000 000;50 000 000;;127 955 000;163 630 000;163 866 000;163 731 000;163 543 000;163 134 000;162 769 000;162 349 000;168 561 000;168 238 000;172 338 000;;0;0;0;0;0;0;0;0;0;0;0;
19;БИНБАНК МУРМАНСК, АО;1276;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК МУРМАНСК""";183032, Мурманская обл., г. Мурманск, проспект Ленина, д. 14;Филиппов Дмитрий Аркадьевич;24.12.1990;28,0;18.11.2016;Недействующая;044705709;Мурманская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;800 000 000;Прекратило деятельность при присоединении от 18.11.2016;8 326 658 000;7 296 353 000;7 382 608 000;7 440 047 000;7 801 030 000;6 893 012 000;6 919 946 000;6 975 031 000;6 892 617 000;6 720 345 000;7 460 759 000;7 508 744 000;195 431 000;219 393 000;289 498 000;403 148 000;551 565 000;730 457 000;203 524 000;104 572 000;179 774 000;162 841 000;282 926 000;122 340 000;2 497 071 000;2 434 583 000;2 591 656 000;2 673 318 000;2 926 569 000;2 146 932 000;2 685 245 000;3 185 885 000;3 088 381 000;2 959 985 000;3 578 343 000;4 266 581 000;767 363 000;0;0;0;0;0;0;0;0;0;0;0;3 871 978 000;3 752 662 000;3 605 613 000;3 546 835 000;3 431 342 000;3 271 937 000;3 263 484 000;3 009 100 000;2 929 128 000;2 877 188 000;2 782 031 000;2 494 698 000;1 805 570 000;1 732 145 000;1 632 235 000;1 611 117 000;1 538 838 000;1 420 455 000;1 457 301 000;1 243 837 000;1 209 578 000;1 196 814 000;1 188 576 000;936 846 000;2 024 692 000;1 978 880 000;1 931 930 000;1 894 235 000;1 850 949 000;1 809 830 000;1 764 322 000;1 723 408 000;1 677 747 000;1 638 520 000;1 591 415 000;1 555 748 000;1 716 000;1 637 000;1 448 000;1 483 000;1 555 000;1 652 000;1 861 000;1 855 000;1 803 000;1 854 000;2 040 000;2 104 000;113 851 000;113 404 000;120 771 000;122 313 000;119 022 000;118 155 000;113 556 000;112 762 000;111 709 000;110 934 000;109 788 000;112 115 000;0;0;0;0;0;0;0;0;0;0;0;0
20;ТРАСТОВЫЙ БАНК, ООО КБ;2780;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ТРАСТОВЫЙ БАНК""";367000, Дагестан респ., г. Махачкала, ул. Толстого, д. 6;Джамалудинов Магомедгази Далгатович;06.04.1994;25,0;13.11.2014;Недействующая;048209774;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;СПБРР ОАО, КБ;3150;"КОММЕРЧЕСКИЙ БАНК ""САНКТ-ПЕТЕРБУРГСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""(ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";198005, г. Санкт-Петербург, проспект Измайловский, д. 14;Бельков Андрей Олегович;02.11.1994;24,0;10.05.2016;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;84 375 000;Ликвидировано вследствие банкротства от 10.05.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.05.2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;УРП, ЗАО;3326;ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ УРАЛЬСКАЯ РАСЧЕТНАЯ ПАЛАТА;123001, г. Москва, ул. Садовая-Кудринская, д. 32 корп. 2 офис V;Осипов Павел Юрьевич;20.02.1995;24,0;26.07.2016;Недействующая;044552402;Москва;Непубличные акционерные общества;Частная собственность;20 000 000;Ликвидировано по решению суда от 26.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК, ОАО;2786;ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;630091, Новосибирская обл., г. Новосибирск, ул. Державина, д. 14;Сутормин Сергей Викторович;12.04.1994;25,0;05.11.2014;Недействующая;045017711;Новосибирская область;Публичные акционерные общества;Частная собственность;534 000 000;Прекратило деятельность при присоединении от 05.11.2014, Сообщения о принятии решения о реорганизации от 08.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;РИТЦ БАНК (ООО);2677;"""МЕЖДУНАРОДНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ИНВЕСТИЦИЙ И ТЕХНОЛОГИЙ (ЦЕНТР)"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";185035, Карелия респ, г. Петрозаводск, ул. Куйбышева (Центр Р-Н), д. 26;Епифанов Павел Валентинович;15.02.1994;25,0;12.12.2018;Недействующая;048602767;Карелия (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 12.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.05.2017;692 764 000;1 653 038 000;1 116 038 000;872 108 000;862 255 000;915 083 000;643 207 000;636 868 000;698 019 000;705 091 000;868 653 000;719 783 000;10 806 000;934 324 000;292 472 000;124 760 000;120 744 000;197 878 000;11 941 000;9 733 000;37 572 000;18 569 000;119 942 000;21 345 000;73 035 000;521 000;54 164 000;2 326 000;17 782 000;13 323 000;4 250 000;32 288 000;6 847 000;718 000;198 000;90 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;421 271 000;575 933 000;571 840 000;532 909 000;537 540 000;497 135 000;434 865 000;462 728 000;491 870 000;475 576 000;511 557 000;458 057 000;307 701 000;343 368 000;408 546 000;414 506 000;428 552 000;388 043 000;336 945 000;322 547 000;352 923 000;335 534 000;364 505 000;319 236 000;111 481 000;110 476 000;112 707 000;113 731 000;104 461 000;107 259 000;93 169 000;140 181 000;138 947 000;140 042 000;147 052 000;138 821 000;0;120 000 000;50 000 000;0;0;0;0;0;0;0;0;0;9 576 000;14 723 000;28 431 000;27 493 000;27 293 000;26 398 000;26 484 000;26 555 000;32 600 000;32 501 000;32 012 000;31 550 000;0;0;0;0;0;0;0;0;0;0;0;0
25;МК БАНК, ООО КБ;3370;"КОММЕРЧЕСКИЙ БАНК ""МЕСТНЫЙ КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109172, г. Москва, ул. Крутицкий Вал, д. 14;Подобедов Сергей Александрович;11.04.2001;18,0;13.01.2016;Недействующая;044585428;Москва;Общества с ограниченной ответственностью;Частная собственность;133 700 000;Ликвидировано вследствие банкротства от 13.01.2016, Решение о признании должника банкротом и открытии конкурсного производства от 01.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;УНИВЕРСАЛ, ООО КБ;2565;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК""УНИВЕРСАЛ""";623121, Свердловская обл, г. Первоуральск, ул. Ленина, д. 31;Столбов Василий Анатольевич;01.11.1993;25,0;12.05.2016;Недействующая;046524824;Свердловская область;Общества с ограниченной ответственностью;Частная собственность;38 030 000;Ликвидировано вследствие банкротства от 12.05.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 29.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;БАСМАННЫЙ (ЗАО), АКБ;2158;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАСМАННЫЙ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105066, г. Москва, ул. Красносельская Нижн., д. 35 стр. 52;Андрианов Дан Александрович;19.11.1992;26,0;08.12.2014;Недействующая;044583260;Москва;Непубличные акционерные общества;Частная собственность;180 000 000;Ликвидировано по решению суда от 08.12.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;WDB-БАНК, ЗАО;2967;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОВОЛЖСКИЙ НЕМЕЦКИЙ БАНК""";410012, Саратовская обл, г. Саратов, ул. Им Сакко И Ванцетти, д. 6/8 корп. - офис;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;12.07.1994;24,5;31.05.2017;Недействующая;046311807;Саратовская область;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;523 989 500;Ликвидировано вследствие банкротства от 31.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 07.05.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
