Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2014 - 2мес., Чистые активы, RUB;2014 - 3мес., Чистые активы, RUB;2014 - 4мес., Чистые активы, RUB;2014 - 5мес., Чистые активы, RUB;2014 - 6мес., Чистые активы, RUB;2014 - 7мес., Чистые активы, RUB;2014 - 8мес., Чистые активы, RUB;2014 - 9мес., Чистые активы, RUB;2014 - 10мес., Чистые активы, RUB;2014 - 11мес., Чистые активы, RUB;2014 - 12мес., Чистые активы, RUB;2015 - 1мес., Чистые активы, RUB;2014 - 2мес., Счета в Банке России, RUB;2014 - 3мес., Счета в Банке России, RUB;2014 - 4мес., Счета в Банке России, RUB;2014 - 5мес., Счета в Банке России, RUB;2014 - 6мес., Счета в Банке России, RUB;2014 - 7мес., Счета в Банке России, RUB;2014 - 8мес., Счета в Банке России, RUB;2014 - 9мес., Счета в Банке России, RUB;2014 - 10мес., Счета в Банке России, RUB;2014 - 11мес., Счета в Банке России, RUB;2014 - 12мес., Счета в Банке России, RUB;2015 - 1мес., Счета в Банке России, RUB;2014 - 2мес., Коррсчета (НОСТРО), RUB;2014 - 3мес., Коррсчета (НОСТРО), RUB;2014 - 4мес., Коррсчета (НОСТРО), RUB;2014 - 5мес., Коррсчета (НОСТРО), RUB;2014 - 6мес., Коррсчета (НОСТРО), RUB;2014 - 7мес., Коррсчета (НОСТРО), RUB;2014 - 8мес., Коррсчета (НОСТРО), RUB;2014 - 9мес., Коррсчета (НОСТРО), RUB;2014 - 10мес., Коррсчета (НОСТРО), RUB;2014 - 11мес., Коррсчета (НОСТРО), RUB;2014 - 12мес., Коррсчета (НОСТРО), RUB;2015 - 1мес., Коррсчета (НОСТРО), RUB;2014 - 2мес., Ценные бумаги, RUB;2014 - 3мес., Ценные бумаги, RUB;2014 - 4мес., Ценные бумаги, RUB;2014 - 5мес., Ценные бумаги, RUB;2014 - 6мес., Ценные бумаги, RUB;2014 - 7мес., Ценные бумаги, RUB;2014 - 8мес., Ценные бумаги, RUB;2014 - 9мес., Ценные бумаги, RUB;2014 - 10мес., Ценные бумаги, RUB;2014 - 11мес., Ценные бумаги, RUB;2014 - 12мес., Ценные бумаги, RUB;2015 - 1мес., Ценные бумаги, RUB;2014 - 2мес., Кредиты, RUB;2014 - 3мес., Кредиты, RUB;2014 - 4мес., Кредиты, RUB;2014 - 5мес., Кредиты, RUB;2014 - 6мес., Кредиты, RUB;2014 - 7мес., Кредиты, RUB;2014 - 8мес., Кредиты, RUB;2014 - 9мес., Кредиты, RUB;2014 - 10мес., Кредиты, RUB;2014 - 11мес., Кредиты, RUB;2014 - 12мес., Кредиты, RUB;2015 - 1мес., Кредиты, RUB;2014 - 2мес., Кредиты организациям, RUB;2014 - 3мес., Кредиты организациям, RUB;2014 - 4мес., Кредиты организациям, RUB;2014 - 5мес., Кредиты организациям, RUB;2014 - 6мес., Кредиты организациям, RUB;2014 - 7мес., Кредиты организациям, RUB;2014 - 8мес., Кредиты организациям, RUB;2014 - 9мес., Кредиты организациям, RUB;2014 - 10мес., Кредиты организациям, RUB;2014 - 11мес., Кредиты организациям, RUB;2014 - 12мес., Кредиты организациям, RUB;2015 - 1мес., Кредиты организациям, RUB;2014 - 2мес., Кредиты физическим лицам, RUB;2014 - 3мес., Кредиты физическим лицам, RUB;2014 - 4мес., Кредиты физическим лицам, RUB;2014 - 5мес., Кредиты физическим лицам, RUB;2014 - 6мес., Кредиты физическим лицам, RUB;2014 - 7мес., Кредиты физическим лицам, RUB;2014 - 8мес., Кредиты физическим лицам, RUB;2014 - 9мес., Кредиты физическим лицам, RUB;2014 - 10мес., Кредиты физическим лицам, RUB;2014 - 11мес., Кредиты физическим лицам, RUB;2014 - 12мес., Кредиты физическим лицам, RUB;2015 - 1мес., Кредиты физическим лицам, RUB;2014 - 2мес., Кредиты другим банкам (МБК), RUB;2014 - 3мес., Кредиты другим банкам (МБК), RUB;2014 - 4мес., Кредиты другим банкам (МБК), RUB;2014 - 5мес., Кредиты другим банкам (МБК), RUB;2014 - 6мес., Кредиты другим банкам (МБК), RUB;2014 - 7мес., Кредиты другим банкам (МБК), RUB;2014 - 8мес., Кредиты другим банкам (МБК), RUB;2014 - 9мес., Кредиты другим банкам (МБК), RUB;2014 - 10мес., Кредиты другим банкам (МБК), RUB;2014 - 11мес., Кредиты другим банкам (МБК), RUB;2014 - 12мес., Кредиты другим банкам (МБК), RUB;2015 - 1мес., Кредиты другим банкам (МБК), RUB;2014 - 2мес., Основные средства, RUB;2014 - 3мес., Основные средства, RUB;2014 - 4мес., Основные средства, RUB;2014 - 5мес., Основные средства, RUB;2014 - 6мес., Основные средства, RUB;2014 - 7мес., Основные средства, RUB;2014 - 8мес., Основные средства, RUB;2014 - 9мес., Основные средства, RUB;2014 - 10мес., Основные средства, RUB;2014 - 11мес., Основные средства, RUB;2014 - 12мес., Основные средства, RUB;2015 - 1мес., Основные средства, RUB;2014 - 2мес., Учтённые векселя, RUB;2014 - 3мес., Учтённые векселя, RUB;2014 - 4мес., Учтённые векселя, RUB;2014 - 5мес., Учтённые векселя, RUB;2014 - 6мес., Учтённые векселя, RUB;2014 - 7мес., Учтённые векселя, RUB;2014 - 8мес., Учтённые векселя, RUB;2014 - 9мес., Учтённые векселя, RUB;2014 - 10мес., Учтённые векселя, RUB;2014 - 11мес., Учтённые векселя, RUB;2014 - 12мес., Учтённые векселя, RUB;2015 - 1мес., Учтённые векселя, RUB
11;РОСЮЖИНВЕСТ, ЗАО;2263;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСЮЖИНВЕСТ""";368939, Дагестан респ, Гумбетовский район, с. Цилитль;Абдулатипов Абдулатип Асламханович;12.03.1996;23,0;08.08.2016;Недействующая;048209753;Дагестан (Республика);Непубличные акционерные общества;Частная собственность;10 000;Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 08.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;ЛИБРА ООО, КБ;2980;"КОММЕРЧЕСКИЙ БАНК ""ЛИБРА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";"117105, г. Москва, шоссе Варшавское, д. 33(Бизнес-центр ""Дело"")";Шипицын Вадим Юрьевич;18.07.1994;24,5;30.04.2014;Недействующая;044552519;Москва;Общества с ограниченной ответственностью;Частная собственность;8 500 000;Ликвидировано вследствие банкротства от 30.04.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 09.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 14.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;СВЕДБАНК, ОАО;3064;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СВЕДБАНК""";125047, г. Москва, ул. Лесная, д. 5(Бизнес-центр «Белая Площадь»);Лозовая Елена Александровна;01.09.1994;24,5;10.09.2014;Недействующая;044579889;Москва;Публичные акционерные общества;Собственность иностранных юридических лиц;5 037 999 800;Ликвидировано от 10.09.2014;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;
14;Н-БАНК, ООО КБ;3493;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""Н-БАНК""";125124, г. Москва, ул. Ямского Поля 3-Я, д. 2 корп. 13;Загородний Алексей Анатольевич;16.02.2009;10,0;09.12.2015;Недействующая;044525177;Москва;Общества с ограниченной ответственностью;Частная собственность;1 365 000 000;Прекратило деятельность при присоединении от 09.12.2015;;;;;1 456 851 000;1 656 594 000;1 801 185 000;2 114 125 000;2 511 979 000;2 470 036 000;2 485 448 000;2 661 102 000;;;;;24 385 000;50 103 000;15 469 000;11 497 000;10 179 000;39 844 000;87 545 000;38 651 000;;;;;242 257 000;18 211 000;22 276 000;363 651 000;331 911 000;492 645 000;228 749 000;370 846 000;;;;;0;0;0;0;190 885 000;322 714 000;217 693 000;218 591 000;;;;;1 148 394 000;1 541 985 000;1 712 140 000;1 691 559 000;1 928 345 000;1 561 975 000;1 913 083 000;1 978 968 000;;;;;478 719 000;693 706 000;959 117 000;683 626 000;815 384 000;484 888 000;425 875 000;477 321 000;;;;;159 675 000;388 279 000;383 023 000;220 010 000;220 000 000;220 000 000;220 000 000;220 000 000;;;;;160 000 000;90 000 000;0;0;30 000 000;0;334 695 000;359 695 000;;;;;6 708 000;6 114 000;5 610 000;5 269 000;4 931 000;4 593 000;1 754 000;1 573 000;;;;;0;0;0;0;0;0;0;0
15;ФРЦ АО, РНКО;3319;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВО-РАСЧЕТНЫЙ ЦЕНТР"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";414000, Астраханская обл, г. Астрахань, ул. Адмиралтейская, д. 53 литера Ф;Лаврентьева Светлана Сергеевна;11.11.1997;21,0;21.03.2017;Недействующая;044552433;Астраханская область;Непубличные акционерные общества;Частная собственность;750 000;Ликвидировано по решению суда от 21.03.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 03.08.2015;5 783 000;16 828 000;5 467 000;8 602 000;33 622 000;2 457 000;2 518 000;6 908 000;5 017 000;5 760 000;9 597 000;10 825 000;3 947 000;14 962 000;4 055 000;7 147 000;32 013 000;1 065 000;1 088 000;4 788 000;1 568 000;2 188 000;5 408 000;7 012 000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;748 000;740 000;751 000;743 000;735 000;727 000;719 000;712 000;704 000;697 000;689 000;681 000;0;0;0;0;0;0;0;0;0;0;0;0
16;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОАО);1911;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);191119, г. Санкт-Петербург, ул. Марата, 69-71 литера А;Яковлев Константин Викторович;11.06.1992;26,5;18.04.2014;Недействующая;044030848;Санкт-Петербург;Публичные акционерные общества;Частная собственность;7 000 000 000;Прекратило деятельность при присоединении от 18.04.2014;70 891 404 000;73 480 983 000;;;;;;;;;;;2 283 519 000;2 299 587 000;;;;;;;;;;;8 504 076 000;4 276 452 000;;;;;;;;;;;25 241 872 000;27 626 022 000;;;;;;;;;;;32 784 283 000;37 164 140 000;;;;;;;;;;;27 651 753 000;29 290 192 000;;;;;;;;;;;965 712 000;944 142 000;;;;;;;;;;;999 414 000;4 581 841 000;;;;;;;;;;;246 657 000;239 700 000;;;;;;;;;;;0;0;;;;;;;;;;
17;БАНК БФА, ПАО;3038;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК БАЛТИЙСКОЕ ФИНАНСОВОЕ АГЕНТСТВО""";197101, г. Санкт-Петербург, набережная Петроградская, д. 36 корп. А;Осиновский Олег Леонидович;04.08.1994;24,5;02.05.2017;Недействующая;044030701;Санкт-Петербург;Публичные акционерные общества;Частная собственность;2 177 100 000;Прекратило деятельность при присоединении от 02.05.2017;83 772 527 000;89 072 266 000;89 023 840 000;89 976 250 000;91 711 205 000;92 808 256 000;93 651 073 000;91 661 742 000;91 861 713 000;91 852 629 000;96 055 693 000;98 229 625 000;2 249 660 000;2 770 799 000;3 220 136 000;2 273 501 000;1 974 027 000;2 131 285 000;3 420 519 000;1 989 185 000;2 352 475 000;3 127 464 000;5 423 539 000;1 601 003 000;2 599 640 000;3 401 560 000;1 662 178 000;1 175 132 000;653 510 000;342 623 000;375 296 000;1 827 146 000;2 070 100 000;473 220 000;552 192 000;2 503 785 000;42 772 838 000;44 962 099 000;43 723 678 000;43 385 266 000;46 875 163 000;46 745 397 000;49 144 629 000;45 842 697 000;45 260 991 000;45 675 637 000;48 386 426 000;51 242 868 000;34 640 502 000;36 273 168 000;38 644 257 000;41 211 747 000;40 288 922 000;41 403 698 000;38 508 610 000;39 922 382 000;39 594 824 000;40 328 859 000;39 334 823 000;40 858 501 000;24 023 564 000;24 830 765 000;26 534 354 000;28 045 535 000;29 043 028 000;28 990 113 000;28 448 086 000;28 541 632 000;28 828 228 000;29 463 041 000;28 326 834 000;29 172 571 000;654 154 000;671 092 000;696 253 000;779 470 000;802 733 000;875 121 000;956 126 000;1 050 582 000;1 168 872 000;1 268 521 000;1 392 694 000;1 499 259 000;990 477 000;613 254 000;824 497 000;1 818 570 000;253 204 000;2 703 134 000;448 832 000;1 393 691 000;665 188 000;494 640 000;85 220 000;506 313 000;118 458 000;121 670 000;124 703 000;123 983 000;121 982 000;119 333 000;128 308 000;127 547 000;147 579 000;145 009 000;134 324 000;140 876 000;0;0;0;0;0;0;0;0;0;0;0;0
18;ТУРБОБАНК, АО АКБ;3203;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТУРБОБАНК""";190068, г. Санкт-Петербург, ул. Большая Подьяческая, д. 19 корп. литера А;Шубин Герман Александрович;26.01.1995;24,0;18.01.2019;Недействующая;044030860;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;73 500 000;Ликвидировано по решению суда от 18.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 21.01.2016;899 089 000;910 248 000;919 534 000;930 083 000;937 200 000;931 397 000;970 577 000;1 014 904 000;995 424 000;1 070 874 000;917 225 000;1 190 384 000;19 689 000;78 983 000;65 490 000;82 249 000;67 141 000;125 430 000;119 322 000;101 702 000;68 879 000;109 209 000;154 371 000;93 892 000;557 000;417 000;347 000;537 000;359 000;369 000;220 000;923 000;858 000;1 178 000;205 000;432 000;0;0;0;0;0;0;0;0;0;0;0;0;723 174 000;680 194 000;704 862 000;697 589 000;726 531 000;654 505 000;706 804 000;767 483 000;774 662 000;788 934 000;590 315 000;916 791 000;300 865 000;281 901 000;318 070 000;314 410 000;313 358 000;291 252 000;283 097 000;288 152 000;288 152 000;286 724 000;245 197 000;239 397 000;352 309 000;348 293 000;366 792 000;363 179 000;363 173 000;348 253 000;348 707 000;359 331 000;356 510 000;352 210 000;345 118 000;342 394 000;70 000 000;50 000 000;20 000 000;20 000 000;50 000 000;15 000 000;75 000 000;120 000 000;130 000 000;150 000 000;0;335 000 000;113 080 000;113 483 000;113 118 000;112 795 000;98 963 000;103 622 000;103 346 000;103 047 000;103 387 000;103 679 000;108 652 000;108 396 000;0;0;0;0;0;0;0;0;0;0;0;0
19;БИНБАНК МУРМАНСК, АО;1276;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК МУРМАНСК""";183032, Мурманская обл., г. Мурманск, проспект Ленина, д. 14;Филиппов Дмитрий Аркадьевич;24.12.1990;28,0;18.11.2016;Недействующая;044705709;Мурманская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;800 000 000;Прекратило деятельность при присоединении от 18.11.2016;6 878 411 000;6 460 427 000;6 609 031 000;6 134 604 000;5 884 437 000;6 684 553 000;6 172 252 000;7 144 835 000;7 294 000 000;7 410 439 000;7 671 597 000;8 121 082 000;662 790 000;380 049 000;204 840 000;146 340 000;108 700 000;821 202 000;226 772 000;342 477 000;387 057 000;241 535 000;123 380 000;226 450 000;319 314 000;222 805 000;355 166 000;249 179 000;346 483 000;748 458 000;446 156 000;263 636 000;811 018 000;1 225 115 000;1 318 442 000;1 879 987 000;934 017 000;738 372 000;740 020 000;737 242 000;528 430 000;221 064 000;223 078 000;987 018 000;987 439 000;863 986 000;760 592 000;760 592 000;4 078 221 000;4 305 898 000;4 402 607 000;4 071 616 000;3 974 503 000;4 005 421 000;4 372 538 000;4 634 765 000;4 206 287 000;4 223 994 000;4 422 361 000;4 277 556 000;1 721 644 000;1 513 137 000;1 548 088 000;1 571 400 000;1 528 772 000;1 548 348 000;1 695 075 000;2 010 733 000;1 752 109 000;1 754 404 000;2 151 232 000;2 164 134 000;2 300 648 000;2 297 139 000;2 351 519 000;2 364 395 000;2 336 173 000;2 308 692 000;2 288 438 000;2 248 143 000;2 212 529 000;2 180 243 000;2 117 037 000;2 071 492 000;28 429 000;468 622 000;471 000 000;95 821 000;69 558 000;108 381 000;349 025 000;335 889 000;201 649 000;249 347 000;114 092 000;1 930 000;128 743 000;127 973 000;127 336 000;126 788 000;127 434 000;121 629 000;121 071 000;120 051 000;118 836 000;117 835 000;116 806 000;116 008 000;0;0;0;0;0;0;0;0;0;0;0;0
20;ТРАСТОВЫЙ БАНК, ООО КБ;2780;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ТРАСТОВЫЙ БАНК""";367000, Дагестан респ., г. Махачкала, ул. Толстого, д. 6;Джамалудинов Магомедгази Далгатович;06.04.1994;25,0;13.11.2014;Недействующая;048209774;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;СПБРР ОАО, КБ;3150;"КОММЕРЧЕСКИЙ БАНК ""САНКТ-ПЕТЕРБУРГСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""(ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";198005, г. Санкт-Петербург, проспект Измайловский, д. 14;Бельков Андрей Олегович;02.11.1994;24,0;10.05.2016;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;84 375 000;Ликвидировано вследствие банкротства от 10.05.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.05.2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;УРП, ЗАО;3326;ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ УРАЛЬСКАЯ РАСЧЕТНАЯ ПАЛАТА;123001, г. Москва, ул. Садовая-Кудринская, д. 32 корп. 2 офис V;Осипов Павел Юрьевич;20.02.1995;24,0;26.07.2016;Недействующая;044552402;Москва;Непубличные акционерные общества;Частная собственность;20 000 000;Ликвидировано по решению суда от 26.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014;58 610 000;152 905 000;155 364 000;86 339 000;29 257 000;;;;;;;;56 948 000;151 774 000;153 732 000;84 961 000;28 336 000;;;;;;;;89 000;94 000;85 000;71 000;59 000;;;;;;;;0;0;0;0;0;;;;;;;;0;0;0;0;0;;;;;;;;0;0;0;0;0;;;;;;;;0;0;0;0;0;;;;;;;;0;0;0;0;0;;;;;;;;133 000;127 000;122 000;117 000;111 000;;;;;;;;0;0;0;0;0;;;;;;;
23;НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК, ОАО;2786;ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;630091, Новосибирская обл., г. Новосибирск, ул. Державина, д. 14;Сутормин Сергей Викторович;12.04.1994;25,0;05.11.2014;Недействующая;045017711;Новосибирская область;Публичные акционерные общества;Частная собственность;534 000 000;Прекратило деятельность при присоединении от 05.11.2014, Сообщения о принятии решения о реорганизации от 08.09.2014;8 775 951 000;8 565 234 000;8 878 752 000;8 658 918 000;8 787 964 000;8 753 967 000;8 599 333 000;8 578 204 000;8 864 141 000;;;;218 408 000;218 241 000;227 492 000;196 434 000;220 639 000;209 318 000;222 967 000;197 801 000;630 361 000;;;;87 168 000;63 454 000;101 721 000;98 743 000;66 745 000;66 284 000;80 842 000;57 800 000;113 033 000;;;;0;0;0;0;0;0;0;0;0;;;;7 234 117 000;7 040 082 000;7 240 161 000;7 160 639 000;7 344 723 000;7 370 346 000;7 121 205 000;7 161 614 000;6 773 904 000;;;;897 174 000;935 108 000;861 293 000;818 508 000;626 101 000;551 905 000;518 602 000;475 675 000;464 237 000;;;;2 961 162 000;2 985 009 000;3 009 617 000;3 038 235 000;3 054 956 000;3 105 938 000;3 146 541 000;3 138 884 000;3 120 355 000;;;;3 061 110 000;2 813 290 000;3 076 500 000;3 024 529 000;3 391 515 000;3 467 422 000;3 216 721 000;3 318 376 000;2 453 569 000;;;;515 390 000;516 215 000;515 425 000;510 299 000;508 924 000;507 956 000;507 374 000;510 895 000;508 241 000;;;;0;0;0;0;0;0;0;0;0;;;
24;РИТЦ БАНК (ООО);2677;"""МЕЖДУНАРОДНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ИНВЕСТИЦИЙ И ТЕХНОЛОГИЙ (ЦЕНТР)"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";185035, Карелия респ, г. Петрозаводск, ул. Куйбышева (Центр Р-Н), д. 26;Епифанов Павел Валентинович;15.02.1994;25,0;12.12.2018;Недействующая;048602767;Карелия (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 12.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.05.2017;433 973 000;353 356 000;410 030 000;384 121 000;446 889 000;432 047 000;445 476 000;625 956 000;550 207 000;463 428 000;742 351 000;682 913 000;55 660 000;11 955 000;21 998 000;11 396 000;22 101 000;12 662 000;21 696 000;6 265 000;7 801 000;4 321 000;64 647 000;19 135 000;372 000;415 000;405 000;400 000;1 386 000;361 000;372 000;362 000;625 000;1 038 000;75 535 000;92 340 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;343 644 000;324 472 000;368 797 000;351 959 000;400 168 000;362 562 000;377 894 000;488 837 000;469 613 000;407 409 000;399 365 000;408 734 000;276 486 000;279 904 000;313 005 000;306 846 000;312 965 000;305 670 000;318 967 000;282 595 000;340 445 000;267 767 000;296 544 000;307 437 000;67 158 000;44 568 000;50 792 000;35 113 000;43 203 000;56 892 000;55 927 000;106 242 000;119 168 000;105 490 000;99 271 000;98 686 000;0;0;5 000 000;10 000 000;44 000 000;0;3 000 000;100 000 000;10 000 000;30 000 000;0;0;2 354 000;2 308 000;2 446 000;2 479 000;3 979 000;4 052 000;4 055 000;4 132 000;4 192 000;4 526 000;7 367 000;8 211 000;0;0;0;0;0;0;0;0;0;0;0;0
25;МК БАНК, ООО КБ;3370;"КОММЕРЧЕСКИЙ БАНК ""МЕСТНЫЙ КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109172, г. Москва, ул. Крутицкий Вал, д. 14;Подобедов Сергей Александрович;11.04.2001;18,0;13.01.2016;Недействующая;044585428;Москва;Общества с ограниченной ответственностью;Частная собственность;133 700 000;Ликвидировано вследствие банкротства от 13.01.2016, Решение о признании должника банкротом и открытии конкурсного производства от 01.07.2014;1 100 915 000;1 120 565 000;;;;;;;;;;;194 695 000;260 394 000;;;;;;;;;;;12 665 000;10 771 000;;;;;;;;;;;143 925 000;142 572 000;;;;;;;;;;;629 521 000;591 832 000;;;;;;;;;;;615 834 000;558 534 000;;;;;;;;;;;13 687 000;13 298 000;;;;;;;;;;;0;20 000 000;;;;;;;;;;;1 952 000;1 954 000;;;;;;;;;;;96 130 000;96 522 000;;;;;;;;;;
26;УНИВЕРСАЛ, ООО КБ;2565;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК""УНИВЕРСАЛ""";623121, Свердловская обл, г. Первоуральск, ул. Ленина, д. 31;Столбов Василий Анатольевич;01.11.1993;25,0;12.05.2016;Недействующая;046524824;Свердловская область;Общества с ограниченной ответственностью;Частная собственность;38 030 000;Ликвидировано вследствие банкротства от 12.05.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 29.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;БАСМАННЫЙ (ЗАО), АКБ;2158;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАСМАННЫЙ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105066, г. Москва, ул. Красносельская Нижн., д. 35 стр. 52;Андрианов Дан Александрович;19.11.1992;26,0;08.12.2014;Недействующая;044583260;Москва;Непубличные акционерные общества;Частная собственность;180 000 000;Ликвидировано по решению суда от 08.12.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.12.2013;;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;;0;;;;;;;;;;;
