Выборка банков;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
№;Наименование;Регистрационный номер;Наименование полное;Адрес (место нахождения);Руководитель ФИО;Дата регистрации;Возраст банка;Дата ликвидации;Статус;Банковский идентификационный номер;Регион регистрации;Организационно-правовая форма;Форма собственности;Уставный капитал, RUB;Важная информация;2016 - 2мес., Чистые активы, RUB;2016 - 3мес., Чистые активы, RUB;2016 - 4мес., Чистые активы, RUB;2016 - 5мес., Чистые активы, RUB;2016 - 6мес., Чистые активы, RUB;2016 - 7мес., Чистые активы, RUB;2016 - 8мес., Чистые активы, RUB;2016 - 9мес., Чистые активы, RUB;2016 - 10мес., Чистые активы, RUB;2016 - 11мес., Чистые активы, RUB;2016 - 12мес., Чистые активы, RUB;2017 - 1мес., Чистые активы, RUB;2016 - 2мес., Счета в Банке России, RUB;2016 - 3мес., Счета в Банке России, RUB;2016 - 4мес., Счета в Банке России, RUB;2016 - 5мес., Счета в Банке России, RUB;2016 - 6мес., Счета в Банке России, RUB;2016 - 7мес., Счета в Банке России, RUB;2016 - 8мес., Счета в Банке России, RUB;2016 - 9мес., Счета в Банке России, RUB;2016 - 10мес., Счета в Банке России, RUB;2016 - 11мес., Счета в Банке России, RUB;2016 - 12мес., Счета в Банке России, RUB;2017 - 1мес., Счета в Банке России, RUB;2016 - 2мес., Коррсчета (НОСТРО), RUB;2016 - 3мес., Коррсчета (НОСТРО), RUB;2016 - 4мес., Коррсчета (НОСТРО), RUB;2016 - 5мес., Коррсчета (НОСТРО), RUB;2016 - 6мес., Коррсчета (НОСТРО), RUB;2016 - 7мес., Коррсчета (НОСТРО), RUB;2016 - 8мес., Коррсчета (НОСТРО), RUB;2016 - 9мес., Коррсчета (НОСТРО), RUB;2016 - 10мес., Коррсчета (НОСТРО), RUB;2016 - 11мес., Коррсчета (НОСТРО), RUB;2016 - 12мес., Коррсчета (НОСТРО), RUB;2017 - 1мес., Коррсчета (НОСТРО), RUB;2016 - 2мес., Ценные бумаги, RUB;2016 - 3мес., Ценные бумаги, RUB;2016 - 4мес., Ценные бумаги, RUB;2016 - 5мес., Ценные бумаги, RUB;2016 - 6мес., Ценные бумаги, RUB;2016 - 7мес., Ценные бумаги, RUB;2016 - 8мес., Ценные бумаги, RUB;2016 - 9мес., Ценные бумаги, RUB;2016 - 10мес., Ценные бумаги, RUB;2016 - 11мес., Ценные бумаги, RUB;2016 - 12мес., Ценные бумаги, RUB;2017 - 1мес., Ценные бумаги, RUB;2016 - 2мес., Кредиты, RUB;2016 - 3мес., Кредиты, RUB;2016 - 4мес., Кредиты, RUB;2016 - 5мес., Кредиты, RUB;2016 - 6мес., Кредиты, RUB;2016 - 7мес., Кредиты, RUB;2016 - 8мес., Кредиты, RUB;2016 - 9мес., Кредиты, RUB;2016 - 10мес., Кредиты, RUB;2016 - 11мес., Кредиты, RUB;2016 - 12мес., Кредиты, RUB;2017 - 1мес., Кредиты, RUB;2016 - 2мес., Кредиты организациям, RUB;2016 - 3мес., Кредиты организациям, RUB;2016 - 4мес., Кредиты организациям, RUB;2016 - 5мес., Кредиты организациям, RUB;2016 - 6мес., Кредиты организациям, RUB;2016 - 7мес., Кредиты организациям, RUB;2016 - 8мес., Кредиты организациям, RUB;2016 - 9мес., Кредиты организациям, RUB;2016 - 10мес., Кредиты организациям, RUB;2016 - 11мес., Кредиты организациям, RUB;2016 - 12мес., Кредиты организациям, RUB;2017 - 1мес., Кредиты организациям, RUB;2016 - 2мес., Кредиты физическим лицам, RUB;2016 - 3мес., Кредиты физическим лицам, RUB;2016 - 4мес., Кредиты физическим лицам, RUB;2016 - 5мес., Кредиты физическим лицам, RUB;2016 - 6мес., Кредиты физическим лицам, RUB;2016 - 7мес., Кредиты физическим лицам, RUB;2016 - 8мес., Кредиты физическим лицам, RUB;2016 - 9мес., Кредиты физическим лицам, RUB;2016 - 10мес., Кредиты физическим лицам, RUB;2016 - 11мес., Кредиты физическим лицам, RUB;2016 - 12мес., Кредиты физическим лицам, RUB;2017 - 1мес., Кредиты физическим лицам, RUB;2016 - 2мес., Кредиты другим банкам (МБК), RUB;2016 - 3мес., Кредиты другим банкам (МБК), RUB;2016 - 4мес., Кредиты другим банкам (МБК), RUB;2016 - 5мес., Кредиты другим банкам (МБК), RUB;2016 - 6мес., Кредиты другим банкам (МБК), RUB;2016 - 7мес., Кредиты другим банкам (МБК), RUB;2016 - 8мес., Кредиты другим банкам (МБК), RUB;2016 - 9мес., Кредиты другим банкам (МБК), RUB;2016 - 10мес., Кредиты другим банкам (МБК), RUB;2016 - 11мес., Кредиты другим банкам (МБК), RUB;2016 - 12мес., Кредиты другим банкам (МБК), RUB;2017 - 1мес., Кредиты другим банкам (МБК), RUB;2016 - 2мес., Основные средства, RUB;2016 - 3мес., Основные средства, RUB;2016 - 4мес., Основные средства, RUB;2016 - 5мес., Основные средства, RUB;2016 - 6мес., Основные средства, RUB;2016 - 7мес., Основные средства, RUB;2016 - 8мес., Основные средства, RUB;2016 - 9мес., Основные средства, RUB;2016 - 10мес., Основные средства, RUB;2016 - 11мес., Основные средства, RUB;2016 - 12мес., Основные средства, RUB;2017 - 1мес., Основные средства, RUB;2016 - 2мес., Учтённые векселя, RUB;2016 - 3мес., Учтённые векселя, RUB;2016 - 4мес., Учтённые векселя, RUB;2016 - 5мес., Учтённые векселя, RUB;2016 - 6мес., Учтённые векселя, RUB;2016 - 7мес., Учтённые векселя, RUB;2016 - 8мес., Учтённые векселя, RUB;2016 - 9мес., Учтённые векселя, RUB;2016 - 10мес., Учтённые векселя, RUB;2016 - 11мес., Учтённые векселя, RUB;2016 - 12мес., Учтённые векселя, RUB;2017 - 1мес., Учтённые векселя, RUB
11;РОСЮЖИНВЕСТ, ЗАО;2263;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОСЮЖИНВЕСТ""";368939, Дагестан респ, Гумбетовский район, с. Цилитль;Абдулатипов Абдулатип Асламханович;12.03.1996;23,0;08.08.2016;Недействующая;048209753;Дагестан (Республика);Непубличные акционерные общества;Частная собственность;10 000;Исключен из ЕГРЮЛ на основании п.2 ст.21.1 ФЗ от 08.08.2001 №129-ФЗ от 08.08.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;ЛИБРА ООО, КБ;2980;"КОММЕРЧЕСКИЙ БАНК ""ЛИБРА"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";"117105, г. Москва, шоссе Варшавское, д. 33(Бизнес-центр ""Дело"")";Шипицын Вадим Юрьевич;18.07.1994;24,5;30.04.2014;Недействующая;044552519;Москва;Общества с ограниченной ответственностью;Частная собственность;8 500 000;Ликвидировано вследствие банкротства от 30.04.2014, Отозвана Генеральная лицензия на осуществление банковских операций от 09.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 14.01.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;СВЕДБАНК, ОАО;3064;"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СВЕДБАНК""";125047, г. Москва, ул. Лесная, д. 5(Бизнес-центр «Белая Площадь»);Лозовая Елена Александровна;01.09.1994;24,5;10.09.2014;Недействующая;044579889;Москва;Публичные акционерные общества;Собственность иностранных юридических лиц;5 037 999 800;Ликвидировано от 10.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;Н-БАНК, ООО КБ;3493;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""Н-БАНК""";125124, г. Москва, ул. Ямского Поля 3-Я, д. 2 корп. 13;Загородний Алексей Анатольевич;16.02.2009;10,0;09.12.2015;Недействующая;044525177;Москва;Общества с ограниченной ответственностью;Частная собственность;1 365 000 000;Прекратило деятельность при присоединении от 09.12.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;ФРЦ АО, РНКО;3319;"РАСЧЕТНАЯ НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ ""ФИНАНСОВО-РАСЧЕТНЫЙ ЦЕНТР"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";414000, Астраханская обл, г. Астрахань, ул. Адмиралтейская, д. 53 литера Ф;Лаврентьева Светлана Сергеевна;11.11.1997;21,0;21.03.2017;Недействующая;044552433;Астраханская область;Непубличные акционерные общества;Частная собственность;750 000;Ликвидировано по решению суда от 21.03.2017, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 03.08.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОАО);1911;КИТ ФИНАНС ИНВЕСТИЦИОННЫЙ БАНК (ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО);191119, г. Санкт-Петербург, ул. Марата, 69-71 литера А;Яковлев Константин Викторович;11.06.1992;26,5;18.04.2014;Недействующая;044030848;Санкт-Петербург;Публичные акционерные общества;Частная собственность;7 000 000 000;Прекратило деятельность при присоединении от 18.04.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;БАНК БФА, ПАО;3038;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК БАЛТИЙСКОЕ ФИНАНСОВОЕ АГЕНТСТВО""";197101, г. Санкт-Петербург, набережная Петроградская, д. 36 корп. А;Осиновский Олег Леонидович;04.08.1994;24,5;02.05.2017;Недействующая;044030701;Санкт-Петербург;Публичные акционерные общества;Частная собственность;2 177 100 000;Прекратило деятельность при присоединении от 02.05.2017;99 833 888 000;99 048 243 000;93 998 746 000;88 364 741 000;80 154 000 000;61 810 701 000;56 211 406 000;51 342 596 000;63 859 139 000;63 452 709 000;54 021 450 000;42 574 658 000;2 925 441 000;1 208 937 000;1 862 511 000;1 189 615 000;1 997 310 000;1 463 565 000;1 772 149 000;2 350 616 000;1 865 964 000;1 981 164 000;1 690 523 000;1 454 854 000;1 096 907 000;2 915 317 000;2 379 598 000;898 477 000;906 063 000;1 457 887 000;769 477 000;1 607 843 000;1 761 855 000;1 864 675 000;1 882 267 000;3 060 032 000;51 357 706 000;47 821 429 000;44 152 019 000;44 497 638 000;30 811 714 000;18 895 635 000;17 377 785 000;16 806 373 000;31 102 655 000;29 884 515 000;22 337 661 000;10 099 998 000;41 344 828 000;43 809 301 000;40 304 513 000;38 941 198 000;43 163 951 000;36 444 174 000;32 680 777 000;27 498 840 000;26 166 457 000;26 280 340 000;25 679 877 000;25 413 769 000;25 890 404 000;25 377 780 000;23 672 818 000;23 505 780 000;21 331 642 000;20 556 496 000;20 345 504 000;16 542 036 000;16 131 872 000;16 196 217 000;16 224 436 000;15 408 964 000;1 898 162 000;1 886 070 000;1 861 809 000;1 870 400 000;1 858 480 000;1 835 269 000;1 816 933 000;1 852 247 000;1 874 282 000;1 871 162 000;1 860 094 000;1 828 367 000;4 333 525 000;7 500 010 000;5 464 171 000;4 869 247 000;11 112 956 000;5 257 950 000;1 739 070 000;966 319 000;343 063 000;886 862 000;2 091 586 000;2 749 754 000;198 401 000;197 136 000;195 305 000;192 991 000;190 107 000;187 362 000;185 675 000;174 601 000;171 429 000;169 728 000;166 992 000;164 101 000;0;0;0;0;0;0;0;0;0;0;0;0
18;ТУРБОБАНК, АО АКБ;3203;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""ТУРБОБАНК""";190068, г. Санкт-Петербург, ул. Большая Подьяческая, д. 19 корп. литера А;Шубин Герман Александрович;26.01.1995;24,0;18.01.2019;Недействующая;044030860;Санкт-Петербург;Непубличные акционерные общества;Частная собственность;73 500 000;Ликвидировано по решению суда от 18.01.2019, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 21.01.2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;БИНБАНК МУРМАНСК, АО;1276;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""БИНБАНК МУРМАНСК""";183032, Мурманская обл., г. Мурманск, проспект Ленина, д. 14;Филиппов Дмитрий Аркадьевич;24.12.1990;28,0;18.11.2016;Недействующая;044705709;Мурманская область;Непубличные акционерные общества;Собственность иностранных юридических лиц;800 000 000;Прекратило деятельность при присоединении от 18.11.2016;7 621 894 000;7 509 721 000;7 801 459 000;7 989 097 000;8 372 404 000;8 853 417 000;8 913 094 000;8 834 009 000;8 983 415 000;;;;277 440 000;134 162 000;215 693 000;153 577 000;188 952 000;272 804 000;310 563 000;304 092 000;355 276 000;;;;4 222 046 000;4 457 479 000;4 704 776 000;5 302 446 000;5 761 503 000;6 191 545 000;6 223 101 000;6 263 968 000;6 327 665 000;;;;0;0;0;0;0;0;0;0;0;;;;2 415 948 000;2 298 632 000;2 216 104 000;1 914 897 000;1 824 560 000;1 787 193 000;1 747 109 000;1 731 482 000;1 758 947 000;;;;913 961 000;850 350 000;816 476 000;555 349 000;500 337 000;498 196 000;490 189 000;509 399 000;569 764 000;;;;1 501 987 000;1 448 282 000;1 399 628 000;1 353 898 000;1 318 863 000;1 283 937 000;1 252 160 000;1 217 483 000;1 184 583 000;;;;0;0;0;0;0;0;0;0;0;;;;108 751 000;103 774 000;101 074 000;100 284 000;100 042 000;99 086 000;98 115 000;97 501 000;96 606 000;;;;0;0;0;0;0;0;0;0;0;;;
20;ТРАСТОВЫЙ БАНК, ООО КБ;2780;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК ""ТРАСТОВЫЙ БАНК""";367000, Дагестан респ., г. Махачкала, ул. Толстого, д. 6;Джамалудинов Магомедгази Далгатович;06.04.1994;25,0;13.11.2014;Недействующая;048209774;Дагестан (Республика);Общества с ограниченной ответственностью;Частная собственность;200 000 000;Ликвидировано вследствие банкротства от 13.11.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;СПБРР ОАО, КБ;3150;"КОММЕРЧЕСКИЙ БАНК ""САНКТ-ПЕТЕРБУРГСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""(ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";198005, г. Санкт-Петербург, проспект Измайловский, д. 14;Бельков Андрей Олегович;02.11.1994;24,0;10.05.2016;Недействующая;;Санкт-Петербург;Публичные акционерные общества;Смешанная российская собственность с долей собственности субъектов Российской Федерации;84 375 000;Ликвидировано вследствие банкротства от 10.05.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 03.05.2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;УРП, ЗАО;3326;ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НЕБАНКОВСКАЯ КРЕДИТНАЯ ОРГАНИЗАЦИЯ УРАЛЬСКАЯ РАСЧЕТНАЯ ПАЛАТА;123001, г. Москва, ул. Садовая-Кудринская, д. 32 корп. 2 офис V;Осипов Павел Юрьевич;20.02.1995;24,0;26.07.2016;Недействующая;044552402;Москва;Непубличные акционерные общества;Частная собственность;20 000 000;Ликвидировано по решению суда от 26.07.2016, Отозвана Генеральная лицензия на осуществление банковских операций от 11.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК, ОАО;2786;ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;630091, Новосибирская обл., г. Новосибирск, ул. Державина, д. 14;Сутормин Сергей Викторович;12.04.1994;25,0;05.11.2014;Недействующая;045017711;Новосибирская область;Публичные акционерные общества;Частная собственность;534 000 000;Прекратило деятельность при присоединении от 05.11.2014, Сообщения о принятии решения о реорганизации от 08.09.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;РИТЦ БАНК (ООО);2677;"""МЕЖДУНАРОДНЫЙ КОММЕРЧЕСКИЙ БАНК РАЗВИТИЯ ИНВЕСТИЦИЙ И ТЕХНОЛОГИЙ (ЦЕНТР)"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";185035, Карелия респ, г. Петрозаводск, ул. Куйбышева (Центр Р-Н), д. 26;Епифанов Павел Валентинович;15.02.1994;25,0;12.12.2018;Недействующая;048602767;Карелия (Республика);Общества с ограниченной ответственностью;Частная собственность;150 000 000;Ликвидировано вследствие банкротства от 12.12.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 29.05.2017;666 835 000;633 772 000;642 580 000;630 515 000;703 464 000;620 683 000;600 038 000;633 558 000;617 412 000;525 336 000;462 953 000;481 170 000;20 922 000;24 485 000;34 787 000;35 079 000;87 505 000;25 633 000;17 685 000;83 782 000;17 644 000;13 114 000;47 898 000;11 218 000;45 114 000;40 699 000;198 000;327 000;29 567 000;51 795 000;30 695 000;76 515 000;154 373 000;103 181 000;118 636 000;122 851 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;25 000;0;0;0;386 837 000;389 181 000;376 619 000;353 493 000;357 889 000;360 328 000;360 731 000;370 696 000;336 552 000;311 572 000;225 103 000;277 341 000;249 249 000;230 581 000;222 718 000;224 365 000;211 113 000;190 058 000;176 719 000;172 528 000;156 558 000;148 895 000;13 739 000;13 002 000;137 588 000;158 600 000;153 901 000;129 128 000;146 776 000;170 270 000;184 012 000;168 168 000;164 994 000;162 677 000;149 364 000;146 339 000;0;0;0;0;0;0;0;30 000 000;15 000 000;0;62 000 000;118 000 000;31 377 000;31 101 000;30 650 000;30 098 000;29 613 000;29 064 000;29 084 000;27 983 000;27 413 000;26 952 000;26 157 000;25 597 000;0;0;0;0;0;0;0;0;0;0;0;0
25;МК БАНК, ООО КБ;3370;"КОММЕРЧЕСКИЙ БАНК ""МЕСТНЫЙ КРЕДИТ"" (ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ)";109172, г. Москва, ул. Крутицкий Вал, д. 14;Подобедов Сергей Александрович;11.04.2001;18,0;13.01.2016;Недействующая;044585428;Москва;Общества с ограниченной ответственностью;Частная собственность;133 700 000;Ликвидировано вследствие банкротства от 13.01.2016, Решение о признании должника банкротом и открытии конкурсного производства от 01.07.2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;УНИВЕРСАЛ, ООО КБ;2565;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ КОММЕРЧЕСКИЙ БАНК""УНИВЕРСАЛ""";623121, Свердловская обл, г. Первоуральск, ул. Ленина, д. 31;Столбов Василий Анатольевич;01.11.1993;25,0;12.05.2016;Недействующая;046524824;Свердловская область;Общества с ограниченной ответственностью;Частная собственность;38 030 000;Ликвидировано вследствие банкротства от 12.05.2016, Отозвана Лицензия на осуществление банковских операций со средствами в рублях (без права привлечения во вклады денежных средств физических лиц) от 29.10.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.12.2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;БАСМАННЫЙ (ЗАО), АКБ;2158;"АКЦИОНЕРНЫЙ КОММЕРЧЕСКИЙ БАНК ""БАСМАННЫЙ"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";105066, г. Москва, ул. Красносельская Нижн., д. 35 стр. 52;Андрианов Дан Александрович;19.11.1992;26,0;08.12.2014;Недействующая;044583260;Москва;Непубличные акционерные общества;Частная собственность;180 000 000;Ликвидировано по решению суда от 08.12.2014, Решение о признании должника банкротом и открытии конкурсного производства от 28.12.2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;WDB-БАНК, ЗАО;2967;"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ПОВОЛЖСКИЙ НЕМЕЦКИЙ БАНК""";410012, Саратовская обл, г. Саратов, ул. Им Сакко И Ванцетти, д. 6/8 корп. - офис;Управляющая компания АГЕНТСТВО ПО СТРАХОВАНИЮ ВКЛАДОВ, ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ;12.07.1994;24,5;31.05.2017;Недействующая;046311807;Саратовская область;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;523 989 500;Ликвидировано вследствие банкротства от 31.05.2017, Отозвана Генеральная лицензия на осуществление банковских операций от 07.05.2009, Решение о признании должника банкротом и открытии конкурсного производства от 09.08.2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;ГПБ-ИПОТЕКА (АО), БАНК;2403;"БАНК ""ГПБ-ИПОТЕКА"" (АКЦИОНЕРНОЕ ОБЩЕСТВО)";115446, г. Москва, проезд Коломенский, д. 14;Короткин Максим Леонидович;29.08.1994;24,5;20.09.2018;Недействующая;044525226;Москва;Публичные акционерные общества;Частная собственность;3 249 959 440;Ликвидировано от 20.09.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 21.02.2017;14 956 399 000;14 747 457 000;13 317 421 000;11 171 619 000;9 754 385 000;9 596 161 000;9 418 047 000;9 450 757 000;9 352 192 000;8 090 338 000;6 774 388 000;6 278 416 000;38 397 000;40 589 000;49 057 000;44 766 000;33 931 000;41 726 000;45 304 000;94 509 000;102 754 000;93 577 000;960 362 000;78 801 000;204 631 000;187 253 000;177 524 000;33 887 000;30 463 000;3 880 000;12 558 000;13 314 000;11 970 000;12 225 000;4 421 000;2 638 000;993 973 000;993 973 000;993 973 000;993 973 000;12 772 000;12 772 000;12 772 000;12 772 000;912 772 000;12 772 000;12 772 000;12 772 000;12 431 014 000;12 176 340 000;10 739 553 000;8 752 625 000;8 343 358 000;8 226 558 000;7 114 770 000;7 253 213 000;7 206 126 000;7 035 410 000;5 146 671 000;5 621 972 000;112 375 000;98 875 000;98 875 000;98 875 000;60 093 000;60 093 000;27 971 000;27 971 000;27 971 000;0;0;0;85 672 000;85 319 000;84 885 000;84 562 000;83 841 000;83 531 000;29 510 000;0;0;0;0;0;1 235 000 000;1 531 000 000;4 434 000 000;5 777 000 000;6 217 000 000;6 880 000 000;6 250 000 000;6 289 000 000;6 639 000 000;6 487 000 000;5 000 000 000;5 496 000 000;221 690 000;220 510 000;219 348 000;218 182 000;217 080 000;215 926 000;288 368 000;294 594 000;294 027 000;294 246 000;92 173 000;90 905 000;0;0;0;0;0;0;0;0;0;0;0;0
30;ПРОФИТ БАНК, ООО КБ;3234;"КОММЕРЧЕСКИЙ БАНК ""ПРОФИТ БАНК"" ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ";115093, г. Москва, пер. Щипковский 1-Й, д. 3 корп. ПОДЪЕЗД 4;Приступа Владимир Иванович;14.03.1995;24,0;18.07.2018;Недействующая;044579330;Москва;Общества с ограниченной ответственностью;Частная собственность;263 000 000;Ликвидировано вследствие банкротства от 18.07.2018, Отозвана Лицензия на осуществление банковских операций со средствами в рублях и иностранной валюте (без права привлечения во вклады денежных средств физических лиц) от 08.09.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;ФРЕСКО БАНК (ЗАО);1415;"""ФРЕСКО БАНК"" (ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО)";125252, г. Москва, ул. Авиаконструктора Микояна, д. 12(Бизнес-центр «Линкор»);Козочкина Елена Гурьевна;21.03.1991;28,0;03.02.2015;Недействующая;047888783;Москва;Непубличные акционерные общества;Смешанная российская собственность с долей федеральной собственности;475 000 000;Прекратило деятельность при присоединении от 03.02.2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
